item_id,item_name,item_link,item_image,item_type
0000003076,Kitty Karma sucha z wołowiną i warzywami 2 kg,https://zakupy.biedronka.pl/kitty-kitty-karma-sucha-z-wolowina-i-warzywami-2-kg-0000003076.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw9fbe4b66/images/hi-res/CFBFB98697B9B2000ED89A9807DC9913.jpg?sw=270&sh=270&sm=fit,dla-zwierzat
0000007539,Perfect Fit Adult 1+ <10 kg Sucha karma dla dorosłych psów 1400 g,https://zakupy.biedronka.pl/perfect-fit-perfect-fit-adult-1%2B-%3C10-kg-sucha-karma-dla-doroslych-psow-1400-g-0000007539.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw8afdb2ca/images/hi-res/8D4D44398197960EC2619ED4A451612F.jpg?sw=270&sh=270&sm=fit,dla-zwierzat
0000007603,Maxi Natural Karma dla kota Cielęcina z jagnięciną 85g,https://zakupy.biedronka.pl/maxi-natural-maxi-natural-karma-dla-kota-cielecina-z-jagniecina-85g-0000007603.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwdeae9ae7/images/hi-res/52F938757A9B0588A6376B22EF9E9E22.jpg?sw=270&sh=270&sm=fit,dla-zwierzat
0000008501,Kitty Karma sucha bez dodatku zbóż Wołowina 1 kg,https://zakupy.biedronka.pl/kitty-kitty-karma-sucha-bez-dodatku-zboz-wolowina-1-kg-0000008501.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw335b5f91/images/hi-res/CB2D1D511E519268D9215BB4336BC4FA.jpg?sw=270&sh=270&sm=fit,dla-zwierzat
0000004694,Puffi Karma pełnoporcjowa dla dorosłych psów z drobiem 1240 g,https://zakupy.biedronka.pl/puffi-puffi-karma-pelnoporcjowa-dla-doroslych-psow-z-drobiem-1240-g-0000004694.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwb3cb8083/images/hi-res/A82DA119551637F159EC7E51A5AC236E.jpg?sw=270&sh=270&sm=fit,dla-zwierzat
0000011868,"Perfect Fit Junior <1 <10 kg Sucha karma dla szczeniąt 1,4 kg",https://zakupy.biedronka.pl/perfect-fit-perfect-fit-junior-%3C1-%3C10-kg-sucha-karma-dla-szczeniat-14-kg-0000011868.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw7c2b3d4b/images/hi-res/618BD4F40ADF811A7687A9EFFC09A31D.jpg?sw=270&sh=270&sm=fit,dla-zwierzat
0000013006,Perfect Fit Adult bogaty w Kurczaka M/L 825g,https://zakupy.biedronka.pl/perfect-fit-perfect-fit-adult-bogaty-w-kurczaka-ml-825g-0000013006.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw44ef7824/images/hi-res/8723ACBA825C878CE7FA764E018149F4.jpg?sw=270&sh=270&sm=fit,dla-zwierzat
0000008328,Purina One Mini Adult Karma dla psów z  wołowiną i ryżem 800 g,https://zakupy.biedronka.pl/purina-one-mini-purina-one-mini-adult-karma-dla-psow-z--wolowina-i-ryzem-800-g-0000008328.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwe937df0d/images/hi-res/C22FB2FDE42B94AAA1CCFD1B7DEE9E08.jpg?sw=270&sh=270&sm=fit,dla-zwierzat
0000009747,Whiskas Mokra karma dla dorosłych kotów drobiowa uczta w sosie (8 x 85 g) 680 g,https://zakupy.biedronka.pl/whiskas-whiskas-mokra-karma-dla-doroslych-kotow-drobiowa-uczta-w-sosie-8-x-85-g-680-g-0000009747.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw631abb0d/images/hi-res/12B4F113CB67953AC63215AB5CFD0222.jpg?sw=270&sh=270&sm=fit,dla-zwierzat
0000012503,Sheba Kitten Mokra karma dla kociąt w sosie wybór smaków (4 x 85 g) 340 g,https://zakupy.biedronka.pl/sheba-sheba-kitten-mokra-karma-dla-kociat-w-sosie-wybor-smakow-4-x-85-g-340-g-0000012503.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw9407f49d/images/hi-res/137721B4B457FEEA636B1D4CE813F147.jpg?sw=270&sh=270&sm=fit,dla-zwierzat
0000008621,Przekąski stomatologiczne DENTALIFE Small  7 szt 115 g,https://zakupy.biedronka.pl/purina-dentalife-przekaski-stomatologiczne-dentalife-small%C2%A0-7-szt-115-g-0000008621.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw5284748e/images/hi-res/EFD8AE5885D4CA49B86C3C550F565A8F.jpg?sw=270&sh=270&sm=fit,dla-zwierzat
0000003675,"PURINA ONE ADULT Bogata w Kurczaka i Pełne Ziarna 1,5 kg",https://zakupy.biedronka.pl/purina-one-purina-one-adult-bogata-w-kurczaka-i-pelne-ziarna-15-kg-0000003675.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw5a37d11d/images/hi-res/1477FEACAEF5BAEDA1A3A27AF69353AB.jpg?sw=270&sh=270&sm=fit,dla-zwierzat
0000014175,Butcher's Natural&Healthy Dog Sucha karma dla psa z wołowiną 3kg,https://zakupy.biedronka.pl/butchers-butchers-naturalandhealthy-dog-sucha-karma-dla-psa-z-wolowina-3kg-0000014175.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw62a97536/images/hi-res/9CF13C064A40E1B45E3B366E4F44FC64.jpg?sw=270&sh=270&sm=fit,dla-zwierzat
0000007604,Maxi Natural Karma dla kota Kurczak z królikiem 85g,https://zakupy.biedronka.pl/maxi-natural-maxi-natural-karma-dla-kota-kurczak-z-krolikiem-85g-0000007604.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw0edf3406/images/hi-res/5CDA25F812156AEF05C9C0CB7F7C9E63.jpg?sw=270&sh=270&sm=fit,dla-zwierzat
0000005648,"Sheba Selection Mokra karma dla dorosłych kotów w sosie soczyste smaki (12 x 85 g) 1,02 kg",https://zakupy.biedronka.pl/sheba-sheba-selection-mokra-karma-dla-doroslych-kotow-w-sosie-soczyste-smaki-12-x-85-g-102-kg-0000005648.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw28e1e613/images/hi-res/90FD3855885309F4B0FB5EEE4EE3913D.jpg?sw=270&sh=270&sm=fit,dla-zwierzat
