item_id,item_name,item_type,nutrition_flag,wartość,kcal,fat,saturated_fat,carbohydrates,sugar,fiber,protein,salt
0000010412,Pomidor czerwony luz,warzywa,N,,,,,,,,,
0000011785,Ziemniaki jadalne polskie kg,warzywa,N,,,,,,,,,
0000010416,Cebula żółta kg,warzywa,N,,,,,,,,,
0000010329,"Cebula czerwona, opak. 500 g",warzywa,N,,,,,,,,,
0000011622,Dynia kulinarna kg,warzywa,N,,,,,,,,,
0000010303,Ziemniak myty jadalny 2 kg,warzywa,N,,,,,,,,,
0000010418,Cukinia kg,warzywa,N,,,,,,,,,
0000010409,"Włoszczyzna, opak. 650 g",warzywa,N,,,,,,,,,
0000010059,Cebula żółta opakowanie 1 kg,warzywa,N,,,,,,,,,
0000010371,Pieczarka opakowanie 500g,warzywa,N,,,,,,,,,
0000010365,"Pomidor Polski malinowy, 500 g",warzywa,N,,,,,,,,,
0000010407,Ogórki Szklarniowe luz,warzywa,N,,,,,,,,,
0000011541,"Czosnek polski, 1 szt.",warzywa,N,,,,,,,,,
0000019014,Rzodkiewka pęczek,warzywa,N,,,,,,,,,
0000010368,Brokuł sztuka,warzywa,N,,,,,,,,,
0000010285,Pomidory Cherry gałązka opakowanie 500 g,warzywa,N,,,,,,,,,
0000005210,Vital Fresh Rukola 100 g,warzywa,Y,w porcji 100 g,31 kcal,0.5 g,0.1 g,3.9 g,3.9 g,0.9 g,2.6 g,0.07 g
0000008616,goBio Szpinak Baby 150 g,warzywa,Y,w porcji 100 g,20 kcal,0 g,0 g,1.4 g,1.4 g,2.1 g,2 g,0.12 g
0000002153,Vital Fresh Mix sałat z rukolą 160 g,warzywa,Y,w porcji 100 g,20 kcal,0 g,0 g,3.1 g,0.9 g,1.5 g,1.2 g,0.05 g
0000010849,Papryka polska zielona kg,warzywa,N,,,,,,,,,
0000010051,Marchew luz,warzywa,N,,,,,,,,,
0000010197,"Szczypiorek, 1 szt.",warzywa,N,,,,,,,,,
0000011166,Dynia Hokkaido kg,warzywa,N,,,,,,,,,
0000010413,Papryka Czerwona luz,warzywa,N,,,,,,,,,
0000010117,Ziemniaki myte luz,warzywa,N,,,,,,,,,
0000010189,"Buraki czerowne gotowane, 500 g",warzywa,N,,,,,,,,,
0000014845,Papryka słodka pomarańczowa kg,warzywa,N,,,,,,,,,
0000010086,Bakłażan kg,warzywa,N,,,,,,,,,
0000010310,"Papryka trzy kolory, opak. 500 g",warzywa,N,,,,,,,,,
0000010282,Cebula dymka pęczek,warzywa,N,,,,,,,,,
0000010133,Bataty Słodkie ziemniaki kg,warzywa,N,,,,,,,,,
0000010392,Ogórek Gruntowy luz,warzywa,N,,,,,,,,,
0000010208,"Pomidory San Marzano, opak. 300 g",warzywa,N,,,,,,,,,
0000010003,Vital Fresh Mix z burakiem 150g ,warzywa,Y,w porcji 100 g,27 kcal,0 g,0 g,4.3 g,1.9 g,2 g,1.4 g,0.09 g
0000004233,Vital Fresh Marcheweczki 180 g,warzywa,Y,w porcji 100 g,33 kcal,0 g,0 g,5.3 g,3.9 g,2.9 g,0.7 g,0.07 g
0000010372,Kalafior kg,warzywa,N,,,,,,,,,
0000010211,"Ziemniaki polskie jadalne, 1,5 kg",warzywa,N,,,,,,,,,
0000011774,Dynia kg,warzywa,N,,,,,,,,,
0000010363,"Sałata masłowa doniczkowa, 1 szt.",warzywa,N,,,,,,,,,
0000018509,Fasolka szparagowa kg,warzywa,N,,,,,,,,,
0000010164,"Pomidorki W Drogę, 4x100 g",warzywa,N,,,,,,,,,
0000008624,Go Bio Rukola 80g,warzywa,Y,w porcji 100 g,19 kcal,0 g,0 g,0 g,0 g,2.6 g,2.9 g,0.05 g
0000011786,"Marchew na sok, opak. 2 kg",warzywa,N,,,,,,,,,
0000010220,"Pomidor mini malinowy, opak. 300 g",warzywa,N,,,,,,,,,
0000010131,Pomidor Malinowy Polski kg,warzywa,N,,,,,,,,,
0000010287,Boczniaki opakowanie 250 g,warzywa,N,,,,,,,,,
0000010119,"Cebula Mix, 1 szt.",warzywa,N,,,,,,,,,
0000010320,Bazylia XL Vital Fresh,warzywa,N,,,,,,,,,
0000013221,Brukselka kg,warzywa,N,,,,,,,,,
0000010415,Sałata lodowa sztuka,warzywa,N,,,,,,,,,
0000010198,"Koperek, 1 szt.",warzywa,N,,,,,,,,,
0000010314,Pomidor papryczkowy opakowanie 500 g,warzywa,N,,,,,,,,,
0000005211,Vital Fresh Roszponka 100 g,warzywa,Y,w porcji 100 g,29 kcal,0.5 g,0.1 g,3.6 g,3.6 g,1.5 g,2 g,0.01 g
0000010470,"Kurka, opak. 200 g",warzywa,N,,,,,,,,,
0000005300,Vital Fresh Szpinak baby 200 g,warzywa,Y,w porcji 100 g,34 kcal,0.4 g,0 g,3.6 g,0.4 g,2.2 g,2.9 g,0.2 g
0000010374,"Papryka żółta, 1 szt.",warzywa,N,,,,,,,,,
0000010393,Buraki czerwone kg,warzywa,N,,,,,,,,,
0000010296,Pieczarka brunatna opakowanie 250 g,warzywa,N,,,,,,,,,
0000010327,"Natka pietruszki, 1 szt.",warzywa,N,,,,,,,,,
0000010283,"Sałata rzymska mini, opak. 2 szt.",warzywa,N,,,,,,,,,
0000008954,Vital Fresh Młode liście mix 80g,warzywa,Y,w porcji 100 g,24 kcal,0 g,0 g,2.8 g,1 g,1.5 g,2.5 g,0.2 g
0000010217,"Cebula słodka, opak. 500 g",warzywa,N,,,,,,,,,
0000010286,Kolba kukurydzy 1 szt.,warzywa,N,,,,,,,,,
0000015461,"Pomidorki trzy kolory, 500 g",warzywa,N,,,,,,,,,
0000012158,Vital Fresh Pietruszka w doniczce,warzywa,N,,,,,,,,,
0000010373,Pomidor śliwkowy opakowanie 500 g,warzywa,N,,,,,,,,,
0000014854,Eisberg Green Time Mieszanka świeżych krojonych warzyw sałata lodowa 200 g,warzywa,Y,w porcji 100 g,19 kcal,0.5 g,0.1 g,3 g,2 g,1.2 g,0.9 g,0.03 g
0000010398,Pomidor Polski Mięsisty Żółty luz,warzywa,N,,,,,,,,,
0000010210,"Ziemniaki jadalne sałatkowe 1,5 kg",warzywa,N,,,,,,,,,
0000010328,Cebula szalotka kg,warzywa,N,,,,,,,,,
0000010417,Kapusta Biała sztuka,warzywa,N,,,,,,,,,
