item_id,item_name,item_link,item_image,item_type
0000005656,Vital Fresh Mus owocowy 100% Jabłko Banan Truskawka 100 g,https://zakupy.biedronka.pl/vital-fresh-vital-fresh-mus-owocowy-100%25-jablko-banan-truskawka-100-g-0000005656.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw04314747/images/hi-res/6FE5538369A05962C4C78CD347270EEF.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000007167,Kubuś Mus 100% banan jabłko 100 g,https://zakupy.biedronka.pl/kubus-kubus-mus-100%25-banan-jablko-100-g-0000007167.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwd53b280b/images/hi-res/4EEA91DF7EE1EBC55D8D3B2F40854B13.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000004031,Bebilon Advance Pronutra 2 Mleko następne po 6. miesiącu (2x500 g) 1000 g ,https://zakupy.biedronka.pl/bebilon-bebilon-advance-pronutra-2-mleko-nastepne-po-6.-miesiacu-2x500-g-1000-g--0000004031.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw35c8018e/images/hi-res/7C649E619E01BE39C4CC50D726E0734E.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000003088,Nestlé Sinlac Bezglutenowy produkt zbożowy bez laktozy soi dla niemowląt po 4. miesiącu 500 g,https://zakupy.biedronka.pl/nestle-nestl%C3%A9-sinlac-bezglutenowy-produkt-zbozowy-bez-laktozy-soi-dla-niemowlat-po-4.-miesiacu-500-g-0000003088.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwb7c1360d/images/hi-res/D3A72D52B1AEA2DADE8CC8D1C02B5981.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000002557,HiPP Barszczyk czerwony z delikatną wołowiną BIO 190 g,https://zakupy.biedronka.pl/hipp-hipp-barszczyk-czerwony-z-delikatna-wolowina-bio-190-g-0000002557.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw72f0f441/images/hi-res/611D584539C6018846E6ABC47A789DD2.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000007865,BoboVita Peppa Pig Mus morele z jabłkiem i gruszką po 6 miesiącu 100 g,https://zakupy.biedronka.pl/bobovita-bobovita-peppa-pig-mus-morele-z-jablkiem-i-gruszka-po-6-miesiacu-100-g-0000007865.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw373e1750/images/hi-res/AF31AA57F96D4720ECAD61FE7781D21F.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000017028,Bobo Frut Mus jabłko brzoskwinia 150 g,https://zakupy.biedronka.pl/bobo-frut-bobo-frut-mus-jablko-brzoskwinia-150-g-0000017028.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw051811a5/images/hi-res/806686AADB36F39421662B91D04C2494.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000007864,BoboVita Peppa Pig Mus jabłko z mango i pomarańczą po 6 miesiącu 100 g,https://zakupy.biedronka.pl/bobovita-bobovita-peppa-pig-mus-jablko-z-mango-i-pomarancza-po-6-miesiacu-100-g-0000007864.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw01cba035/images/hi-res/322C3F23EBE14CD0D278EE7038EEC193.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000007170,Kubuś Mus 100% truskawka jabłko banan marchew 100 g,https://zakupy.biedronka.pl/kubus-kubus-mus-100%25-truskawka-jablko-banan-marchew-100-g-0000007170.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw06fa001d/images/hi-res/292723827E37EDE5B30DA6204499CF45.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000017170,Gerber Jabłko gruszka malina jagoda po 6. miesiącu 80 g,https://zakupy.biedronka.pl/gerber-gerber-jablko-gruszka-malina-jagoda-po-6.-miesiacu-80-g-0000017170.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw3d73be34/images/hi-res/6DB74E201B4F10246F5F7C3E2C8A3796.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000005147,BoboVita Mus jabłka i truskawki z bananem po 6. miesiącu 80 g,https://zakupy.biedronka.pl/bobovita-bobovita-mus-jablka-i-truskawki-z-bananem-po-6.-miesiacu-80-g-0000005147.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwa0d3f695/images/hi-res/041001D69A79F072E725A177A19981A1.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000011844,BoboVita Białe warzywa z indykiem w sosie po 15 miesiącu 250 g,https://zakupy.biedronka.pl/bobovita-bobovita-biale-warzywa-z-indykiem-w-sosie-po-15-miesiacu-250-g-0000011844.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw17ee1a7a/images/hi-res/C12CF4A80257B3031A8C423043CF4532.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000005139,BoboVita Banan jabłko truskawki i kiwi po 6 miesiącu 80 g,https://zakupy.biedronka.pl/bobovita-bobovita-banan-jablko-truskawki-i-kiwi-po-6-miesiacu-80-g-0000005139.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw0988d18e/images/hi-res/7BC4D79F185CDEE329104B3FE838FC4B.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000001594,"Bobo Frut Nektar Jabłko, mango, banan po 6 miesiącu 300 ml",https://zakupy.biedronka.pl/bobo-frut-bobo-frut-nektar-jablko-mango-banan-po-6-miesiacu-300-ml-0000001594.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw69dc7ca2/images/hi-res/710647951580400732DCCDFF093B79AB.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000001593,"Bobo Frut Nektar Jabłko, truskawka po 12 miesiącu 300 ml",https://zakupy.biedronka.pl/bobo-frut-bobo-frut-nektar-jablko-truskawka-po-12-miesiacu-300-ml-0000001593.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw4e49fbaf/images/hi-res/0219DED63F7DD3A2CB3CBB2EE37635D8.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000014342,HiPP Comfort Żywność specjalnego przeznaczenia medycznego dla niemowląt od urodzenia 600 g,https://zakupy.biedronka.pl/hipp-hipp-comfort-zywnosc-specjalnego-przeznaczenia-medycznego-dla-niemowlat-od-urodzenia-600-g-0000014342.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw35b1e733/images/hi-res/CF6D62EE341B9DEAB58F43317156DC13.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000002146,BoboVita warzywa z delikatną wołowiną po 6 miesiącu 200 g,https://zakupy.biedronka.pl/bobovita-bobovita-warzywa-z-delikatna-wolowina-po-6-miesiacu-200-g-0000002146.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw0de68f02/images/hi-res/211802.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000013684,Bebilon Comfort 1 Żywność specjalnego przeznaczenia medycznego dla niemowląt od urodzenia 400 g,https://zakupy.biedronka.pl/bebilon-bebilon-comfort-1-zywnosc-specjalnego-przeznaczenia-medycznego-dla-niemowlat-od-urodzenia-400-g-0000013684.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwc95ec64a/images/hi-res/52CCC815D8314927336A2FC995C04D46.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000002145,BoboVita warzywa z delikatną rybą po 8 miesiącu 200 g,https://zakupy.biedronka.pl/bobovita-bobovita-warzywa-z-delikatna-ryba-po-8-miesiacu-200-g-0000002145.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwe4b0e858/images/hi-res/20B68D30EE8FB51453E08D4637664BB0.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000002494,"HiPP BIO od pokoleń, Jabłka i banany z biszkoptami, po 4. m-cu, 190 g",https://zakupy.biedronka.pl/hipp-hipp-bio-od-pokolen-jablka-i-banany-z-biszkoptami-po-4.-m-cu-190-g-0000002494.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwbbf2fe88/images/hi-res/60DBB11CBE9744A7DAD4F3A3967A4AB2.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000008407,HiPP BIO Musli Przyjaciel Batonik jabłka-wanilia z maślanymi ciasteczkami po 1. roku 20 g,https://zakupy.biedronka.pl/hipp--hipp-bio-musli-przyjaciel-batonik-jablka-wanilia-z-maslanymi-ciasteczkami-po-1.-roku-20-g-0000008407.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw04adcc99/images/hi-res/5A4FAC1B39F6D550664FE0EFC2B62C83.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000000382,BoboVita krupniczek z cielęciną po 8 miesiącu 200 g,https://zakupy.biedronka.pl/bobovita-bobovita-krupniczek-z-cielecina-po-8-miesiacu-200-g-0000000382.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw862c7e4f/images/hi-res/823734AAAFF25F164D220CB5928B5DFB.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000013686,Bebilon 1 Advance Pronutra Mleko początkowe od urodzenia 200 ml,https://zakupy.biedronka.pl/bebilon-bebilon-1-advance-pronutra-mleko-poczatkowe-od-urodzenia-200-ml-0000013686.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw6d040a40/images/hi-res/44796B6BA4F0B713803F03A58A6A2F2C.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000002509,BoboVita Warzywa w potrawce z cielęciną po 12 miesiącu 250 g,https://zakupy.biedronka.pl/bobovita-bobovita-warzywa-w-potrawce-z-cielecina-po-12-miesiacu-250-g-0000002509.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwc1a0e3c6/images/hi-res/7C76E8B7E5B7A430BA9D2F1CE4EDFF5F.jpg?sw=270&sh=270&sm=fit,dla-dzieci
0000002200,Gerber Risotto z indykiem i warzywami dla dzieci po 12 miesiącu 250 g,https://zakupy.biedronka.pl/gerber-gerber-risotto-z-indykiem-i-warzywami-dla-dzieci-po-12-miesiacu-250-g-0000002200.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw208b0044/images/hi-res/4CBF8E630D3CD09127BFB85D60A95CED.jpg?sw=270&sh=270&sm=fit,dla-dzieci
