item_id,item_name,item_type,nutrition_flag
0000014588,Joanna Pastel Color do włosów srebrny 35 g,drogeria,N
0000014587,Joanna Fluo Color do włosów czerwień 35 g,drogeria,N
0000014343,Lactacyd Femina Chusteczki do higieny intymnej 15 sztuk,drogeria,N
0000013940,Nike Man Urban Wood Dezodorant w kulce 50 ml,drogeria,N
0000014586,Joanna Power Men Color Cream Farba odsiwiająca 01 Black,drogeria,N
0000014636,MARION Koloryzująca odżywka - RED (bloody red) 2x 35 ml,drogeria,N
0000014589,Joanna Pastel Color do włosów jeans 35 g,drogeria,N
0000009279,Kolastyna Odżywczy olejek do opalania SPF 20 150 ml,drogeria,N
0000013949,Colgate RecyClean Szczoteczka do zębów recyklingowalna,drogeria,N
0000015684,Himalaya Gum Expert Ziołowa wybielająca pasta do zębów Sparkly White 75 ml,drogeria,N
0000014188,Joanna Ultra Color Koloryzująca odżywka różowe odcienie blond 100 g,drogeria,N
0000011133,STR8 Ahead woda po goleniu 100 ml ,drogeria,N
0000014659,Color esperto Maska ochładzająca kolor do włosów farbowanych BRĄZ 2x 20 ml,drogeria,N
0000013910,Herbal Care Krem nawilżająco-regenerujący KONOPIE z kolagenem 50 ml,drogeria,N
0000014598,Wellaton Intense Farba do włosów 10/81 Ultra Jasny Popielaty Blond 110 ml,drogeria,N
0000014575,Joanna Multi Cream Color Farba do włosów czekoladowy brąz 41,drogeria,N
0000014745,STR8 Faith Odświeżający żel pod prysznic 400 ml,drogeria,N
0000013832,Veet Professional Plastry z woskiem skóra wrażliwa 16 sztuk i 3 chusteczki,drogeria,N
0000014839,L'Oreal Paris Ekspert Wieku 70+ Przeciwzmarszczkowy krem odżywczy na dzień 50 ml,drogeria,N
0000014317,Colgate Total Junior 7 - 12 lat Pasta do zębów dla dzieci 50 ml,drogeria,N
0000014121,C-Thru Love Whisper Perfumowany dezodorant 75 ml,drogeria,N
0000013957,Listerine Freshburst 500 ml,drogeria,N
0000014428,Axe Wild Bergamot & Pink Pepper Dezodorant w aerozolu dla mężczyzn 150 ml,drogeria,N
0000014583,Joanna Multi Cream Color Farba do włosów karmelowy blond 30,drogeria,N
0000014294,AA Intymna Ochrona&Pielęgnacja żel do higieny intymnej Fresh 300 ml,drogeria,N
0000015005,L'Oréal Paris Men Expert Pure Carbon Total Clean Żel pod prysznic 400 ml,drogeria,N
0000013990,NIVEA 24H Booster Nawilżenia + Matowa cera Krem na dzień Oil-Free cera mieszana i tłusta 50 ml,drogeria,N
0000014787,Bielenda Beauty CEO Serum nawilżające 30 ml,drogeria,N
0000013903,"Always Platinum Podpaski ze skrzydełkami Normal, 16 sztuk",drogeria,N
0000014363,Joanna Jedwab Odżywka wygładzająca i ułatwiająca rozczesywanie 150 ml,drogeria,N
0000014358,Wilkinson Sword My Intuition Extra3 Essentials Maszynka jednorazowa 4 sztuki,drogeria,N
0000014726,Oral-B Pro Kids Spider-Man Szczoteczka elektryczna,drogeria,N
