item_id,item_name,item_type,nutrition_flag
0000002174,Regina Papier Rumiankowy 16 rolek,drogeria,N
0000016086,Nivea Orange & Avocado OIL ŻEL POD Prysznic 500 ml,drogeria,N
0000002248,Neo Papier toaletowy dwuwarstwowy 68m,drogeria,N
0000008390,o.b. ProComfort Normal 32 szt.,drogeria,N
0000006837,Elly Intimate Bielizna chłonna dla wrażliwego pęcherza 9szt.,drogeria,N
0000005884,Le Petit Marseillais żel pod prysznic Biała Brzoskwinia Bio & Nektarynka Bio 400 ml,drogeria,N
0000007769,Dada Pieluchomajtki Pants 5 Junior 12-18 kg 35 szt.,drogeria,N
0000009185,Luksja Creamy & Soft Kremowe mydło w kostce Róża i Proteiny mleka 90 g,drogeria,N
0000012075,Colgate Advanced White Aktywny węgiel Pasta do zębów 75 ml,drogeria,N
0000014897,Oral-B Essential Nić dentystyczna miętowa 50 m,drogeria,N
0000014883,Linda Sól do kąpieli Floral Harmony 800 g,drogeria,N
0000008391,o.b. ProComfort Super 32 szt.,drogeria,N
0000016867,Nivea MEN Antyperspirant w Kulce Black&White Invisible Original 50 ml,drogeria,N
0000018302,Adidas Active Start Żel pod prysznic dla mężczyzn 400 ml,drogeria,N
0000015879,Nivea Black & White Invisible Clear Antyperspirant dla kobiet w spray'u 200 ml,drogeria,N
0000017122,Sensodyne Extra Whitening Pasta do zębów z fluorkiem 75 ml,drogeria,N
0000016085,Nivea Diamond & Argan Oil Żel Pod Prysznic 500 ml,drogeria,N
0000019433,Listerine Cool Mint Łagodny Smak płyn do płukania ust 500 ml,drogeria,N
0000019434,Listerine Cool Mint płyn do płukania jamy ustnej 500 ml,drogeria,N
0000014704,"Pampers Premium Care Pieluszki, rozmiar 1, 50 sztuk, 2kg-5kg",drogeria,N
0000015874,Nivea DRY COMFORT roll-on Antyperspirant 50 ml,drogeria,N
0000012047,Colgate Triple Action Original Mint Pasta do zębów 75 ml,drogeria,N
0000018541,AXE Jungle Fresh Żel pod prysznic 400 ml,drogeria,N
0000009663,Adidas Fresh antyperspirant w sprayu dla mężczyzn 200 ml,drogeria,N
0000016090,Nivea Creme Smooth Kremowy żel pod prysznic 500 ml,drogeria,N
0000010391,Queen Supreme premium comfort Papier toaletowy 9 rolek,drogeria,N
0000004202,Palmolive MEN Refreshing odświeżający żel pod prysznic dla mężczyzn 3w1 eukaliptus sól morska 500 ml,drogeria,N
0000005430,Garnier Fructis Grow Strong Odżywka wzmacniająca do włosów osłabionych 200 ml,drogeria,N
0000006833,Elly Fresh Wkładki chłonne dla wrażliwego pęcherza 10 szt.,drogeria,N
0000004645,Luksja Creamy & Soft Kremowe mydło w płynie Len i Mleczko ryżowe opakowanie uzupełniające 900 ml ,drogeria,N
0000001239,Timotei Szampon oczyszczający z ekstraktem z zielonej herbaty 400 ml,drogeria,N
0000002440,Dada Chusteczki nawilżane dla dzieci i niemowląt Ultra Sensitive 64 sztuki,drogeria,N
