item_id,item_name,item_type,nutrition_flag
0000013838,Durex Classic 12 szt.,drogeria,N
0000014037,Always Discreet Long Wkładki na nietrzymanie moczu 40 szt.,drogeria,N
0000008700,Taft Volume Puder do stylizacji 10 g,drogeria,N
0000012833,Syoss Volume Lift Lakier do włosów zwiększający objętość ekstramocny 300 ml,drogeria,N
0000016267,SKINO Dezodorant Dynamic Force 80 ml,drogeria,N
0000014802,Bielenda Coconut Milk Silnie nawilżający krem kokosowy 50 ml,drogeria,N
0000005772,"Nivea MEN Creme męski krem do ciała, twarzy i rąk 75 ml",drogeria,N
0000003990,Palette Permanent Naturals Color Creme Farba do włosów czekoladowy brąz 868/ 3-68 szt.,drogeria,N
0000011321,Eveline cosmetics Skoncentrowana Formuła Serum Lifting 18 ml,drogeria,N
0000007622,Niuqi Hemp Oczyszczający mus do mycia twarzy 150ml,drogeria,N
0000007680,Durex żel intymny truskawkowy 50 ml,drogeria,N
0000012888,Palette Szampon Koloryzujący Kasztan 236 1 szt.,drogeria,N
0000018238,Eveline Body Care Expert Ujędrniająco-nawilżający balsam do ciała 350 ml,drogeria,N
0000018285,Eveline Skoncentrowana Formuła Serum nawilżające 18 ml,drogeria,N
0000018003,Eveline 24KGold Luksusowy  krem multi-odżywczy silnie liftingujący 50 ml,drogeria,N
0000011173,Soraya Kombucha Matujący krem na dzień 75 ml,drogeria,N
0000014664,Pampers Chusteczki Aqua Harmonie 144 szt.,drogeria,N
0000015789,FaceBoom Superstar Nawilżająco-rozświetlająca pianka do mycia twarzy 150 ml,drogeria,N
0000011319,Eveline Cosmetics Skoncentrowana Formuła Serum nawilżające 18 ml,drogeria,N
0000011162,"Wilkinson Sword Xtreme3 Sensitive jednorazowe maszynki do golenia dla mężczyzn, 4 szt.",drogeria,N
0000003321,NEUTROGENA® Formuła Norweska® Szybko wchłaniający się krem do rąk 75 ml,drogeria,N
0000007830,Gliss Maska Nawilżająca 4w1 400 ml,drogeria,N
0000002841,Durex Arouser Wyrób medyczny prezerwatywy 3 sztuki,drogeria,N
0000011753,Eveline Cosmetics Vit C Energy Skoncentrowane super serum na przebarwienia 18 ml,drogeria,N
0000013515,"I'm Bio Oczyszczająca pianka do mycia twarzy, 150 ml",drogeria,N
0000014409,"Nivea Soft Intensywnie nawilżający krem do ciała, rąk i twarzy 75 ml",drogeria,N
0000003866,Tołpa green red fruits Regenerująca całonocna maska-krem witalizująca 50 ml,drogeria,N
0000011153,Palmolive Żel pod prysznic Aroma Essence Ultimate Relax 500 ml,drogeria,N
0000013830,"Pampers Pieluchy Premium Care, Rozmiar 6, 38 pieluch, 13kg+",drogeria,N
0000004272,Nivea Care 5w1 Odżywczy Lekki krem do twarzy 100 ml,drogeria,N
0000003998,Syoss  farba do włosów Chłodny Platynowy Blond 12-59,drogeria,N
0000011021,Nivea 5w1 Krem BB na Dzień - Ciemny 50 ml,drogeria,N
