item_id,item_name,item_type,nutrition_flag
0000002861,Skino Płyn po goleniu regenerująco-łagodzący 100 ml,drogeria,N
0000003451,Johnson's Baby Gold szampon 500 ml,drogeria,N
0000014902,Persil Color Gel Płynny środek do prania 990 ml (22 prania),drogeria,N
0000017970,Nivea MEN Sensitive Łagodzący balsam po goleniu 100 ml,drogeria,N
0000009199,Always Ultra Normal (R1) Ze Skrzydełkami Podpaski 20 Sztuk,drogeria,N
0000018284,Eveline Skoncentrowana Formuła Serum odmładzające 18 ml,drogeria,N
0000006508,Be Beauty Care All my loving 75ml,drogeria,N
0000016233,"Dada Extra Care Maść ochronno-pielęgnacyjna, hipoalergiczny od 1. dnia życia 60 ml",drogeria,N
0000014764,Niuqi professional Zestaw do loków sztuka,drogeria,N
0000013094,Aquafresh Fresh & Minty pasta do zębów z fluorem 125 ml,drogeria,N
0000012669,HiPP Babysanft Sensitive Pielęgnacyjna oliwka 200 ml,drogeria,N
0000017734,Eveline Cosmetics Liquid Camouflage Wodoodporny korektor 01 5 ml,drogeria,N
0000001711,"Gillette Blue3 Plus Comfort, maszynki jednorazowe dla mężczyzn 4 szt.",drogeria,N
0000010346,Hair 2 Love Szampon nawilżający 400 ml,drogeria,N
0000015718,Lucca Cipriano Woda toaletowa 141 Respected dla mężczyzn 100 ml,drogeria,N
0000014890,Bielenda Skin Academy Solution Serum mikrozłuszczająco-wygładzające 30 ml,drogeria,N
0000013831,Veet Krem do depilacji 5 min. dla skóry wrażliwej 100 ml,drogeria,N
0000017738,Eveline Cosmetics Liquid Camouflage Wodoodporny korektor 05 5 ml,drogeria,N
0000016181,Eveline Cosmetics Skoncentrowana Formuła Krem silnie naprawczy 50 ml,drogeria,N
0000008736,Hegron Gel Spray 300 ml,drogeria,N
0000017730,Eveline Cosmetics Gloss Lip Oil Olejek do ust 04 5 ml,drogeria,N
0000018606,Head & Shoulders Citrus Fresh Anti Dandruff Szampon do włosów przetłuszczających się 400 ml,drogeria,N
0000015689,Eveline Cosmetics Lift Essence Diamond Diamentowy przeciwzmarszczkowy krem+serum 50+ 50 ml,drogeria,N
0000010338,Hair 2 Love Wzmacniająca wcierka do skóry głowy 150 ml,drogeria,N
0000014732,WaterWipes Kids Chusteczk 60 sztuk,drogeria,N
0000009148,Bioelixire Maska z czarnuszką do włosów słabych i wypadających 300 ml,drogeria,N
0000013512,Eveline Cosmetics Bio Olive Bogaty krem silnie liftingujący 100 ml,drogeria,N
0000014052,Niuqi Professional Dream Light Pędzel do pudru,drogeria,N
0000014574,Joanna Multi Blond Platinum Rozjaśniacz do całych włosów do 9 tonów,drogeria,N
0000003867,Tołpa green oils nawilżanie Nawilżający krem wygładzający 50 ml,drogeria,N
0000013760,"Naturella Cotton Normal podpaski higieniczne, 12 sztuk",drogeria,N
0000003987,Palette Permanent Naturals Color Creme Farba do włosów trwale koloryzująca średni blond 400 7-0 szt.,drogeria,N
