item_id,item_name,item_type,nutrition_flag
0000019535,Wellaflex 2 Days Volume Lakier do włosów 250 ml,drogeria,N
0000013848,Durex Perfect Gliss Wyrób medyczny żel intymny silikonowy 50 ml,drogeria,N
0000001237,Timotei Szampon do włosów Intensywna Pielęgnacja 400 ml,drogeria,N
0000005507,Be Beauty Care Krem do rąk odmładzający 125 ml,drogeria,N
0000004896,Bambino Oliwka 300ml,drogeria,N
0000016006,Nivea Błyskawicznie Nawilżający Balsam DO Ciała 400 ml,drogeria,N
0000015867,Nivea MEN Antyperspirant w Kulce Black&White Invisible Original 50 ml,drogeria,N
0000017130,"Nivea Blackberry Shine Pielęgnująca pomadka do ust 5,5 ml",drogeria,N
0000007688,Corega Krem mocujący do protez zębowych super mocny mocno miętowy 70 g,drogeria,N
0000003972,Schauma Men Anti-Dandruff Intensive Szampon regulujący z imbirem 400 ml,drogeria,N
0000019012,Bioelixire Essential Woda Lamelarna 150 ml,drogeria,N
0000008452,Raid Elektrofumigator z płynem owadobójczym przeciw komarom bezzapachowy 27 ml,drogeria,N
0000008046,Pampers Active Baby 6 13kg-18kg 32 Pieluszek,drogeria,N
0000011533,Naturella Ultra Night Rozmiar 4 Podpaski ze skrzydełkami × 14 szt.,drogeria,N
0000014896,Soraya Collagen Expert Rewitalizujący krem nawilżający dzień + noc 50 ml,drogeria,N
0000008339,Eveline Cosmetics Hipoalergiczny hialuronowy płyn micelarny 3w1 750 ml,drogeria,N
0000002842,Durex Performa 3 szt.,drogeria,N
0000008971,Corega Bio Formuła Tabletki przeciwbakteryjne 4 aktywne składniki do czyszczenia protez zębowych z systemem czyszczącym 4w1 30 tabletek,drogeria,N
0000014881,Joanna Ultra Color Srebrny szampon srebrne popielate odcienie blond 300 ml,drogeria,N
0000018967,Gliss Ultimate Repair Ekspresowa odżywka 200 ml,drogeria,N
0000018924,Gliss Split Ends Miracle Szampon 400 ml,drogeria,N
0000017260,Old Spice Captain Dezodorant w sztyfcie dla mężczyzn 50 ml,drogeria,N
0000006619,"Sensodyne Ultraszybka Ulga Whitening wybielająca pasta z fluorem do nadwrażliwych zębów, wyrób medyczny, 75 ml",drogeria,N
0000009555,Niuqi Keratin Lakier do włosów 300 ml,drogeria,N
0000003092,Nivea MEN Sensitive Łagodzący żel do golenia 200 ml,drogeria,N
0000017466,"Eveline Viva Curled Lashes Tusz do rzęs, wydłużająco-podkręcający czarny 10 ml",drogeria,N
0000007054,BAMBINO RODZINA żel pod prysznic hipoalergiczny 1000 ml,drogeria,N
0000008296,Taft Ultimate Lakier do włosów 250 ml,drogeria,N
0000017884,Timotei Szampon do włosów Intensywna Pielęgnacja 400 ml,drogeria,N
0000001470,dentix Mouthwash Fresh Odświeżanie + Complex 7 Pasta do zębów 125 ml,drogeria,N
0000002478,L'Oréal Paris Elseve Hyaluron Plump Odżywka Nawilżająco-scalająca 200 ml,drogeria,N
0000005053,Dove Deeply Nourishing Pielęgnujące mydło w płynie zapas 500 ml,drogeria,N
