item_id,item_name,item_type,nutrition_flag
0000014275,AA Vita C Lift 50+ wygładzający krem pod oczy wyrównujący koloryt 15 ml,drogeria,N
0000005603,dentix Kids Dziecięca Miękka Szczoteczka do zębów 2 szt.,drogeria,N
0000016256,Nivea SUN Protect & Bronze Balsam do opalania W Spray'u SPF 30 200 ml,drogeria,N
0000014565,Taft Modelująca glinka do włosów 75 ml,drogeria,N
0000013534,Eveline Cosmetics My Beauty Elixir Hydra Raspberry Nawilżający krem regenerujący 50 ml,drogeria,N
0000012985,Venus  Maszynka i Wkłady do maszynki,drogeria,N
0000011755,Eveline cosmetics Vit C Energy Nawilżająco-odżywczy krem do twarzy 50 ml,drogeria,N
0000018948,Fa Żel pod prysznic Fa Magic Oil Blue Lotus 400 ml,drogeria,N
0000014568,"Gillette Satin Care Żel do golenia dla kobiet, Vanilla Scent with Olay 200 ml",drogeria,N
0000013976,Eveline Cosmetics Gold&Retinol Przeciwzmarszczkowy krem odbudowujący 70+ na dzień i na noc 50 ml,drogeria,N
0000013972,Eveline Cosmetics Gold&Retinol Przeciwzmarszczkowy krem-serum pod oczy 20 ml,drogeria,N
0000014528,Elmex Pasta do zębów Sensitive Complete Protection 75 ml,drogeria,N
0000015690,Velvet Balsam Chusteczki uniwersalne z ekstraktem z aloesu i nagietka 70 sztuk,drogeria,N
0000011152,Lacalut Multeffect pasta do zębów 75ml,drogeria,N
0000014660,Veet Minima Krem do depilacji pod prysznic skóra wrażliwa 135 ml,drogeria,N
0000011175,Soraya Kombucha Wygładzający krem na noc z kwasami AHA 75 ml,drogeria,N
0000015722,Peptydowy lifting Silnie ujędrniający krem wypełniający zmarszczki 50+,drogeria,N
0000014786,Bielenda Beauty CEO Serum kojące 30 ml,drogeria,N
0000015083,Axe Dark Temptation Żel pod prysznic 700 ml,drogeria,N
0000016231,OFF! Protect Atomizer 100 ml,drogeria,N
0000017733,Eveline Cosmetics Gloss Lip Oil Olejek do ust 01 5 ml,drogeria,N
0000019537,Wellaflex Fullness Volume Lakier do włosów 250 ml,drogeria,N
0000009111,L'Oreal Paris Elseve Magiczna moc olejków Lekki szampon odżywczy 400 ml,drogeria,N
0000014040,Naturella Plus Camomile Wkładki higieniczne x36,drogeria,N
0000017227,"Eveline Cosmetics XL Lip Maximizer Błyszczyk powiększający usta, nr 03 Maldives 4,5 ml",drogeria,N
0000003450,Johnson's Shiny Drops szampon 500 ml,drogeria,N
0000014573,Joanna Multi Blond Intensiv Rozjaśniacz do całych włosów 4-5 tonów,drogeria,N
0000014579,Joanna Multi Cream Color Farba do włosów naturalny blond 33,drogeria,N
0000013551,HiPP Babysanft Ultra Sensitive Chusteczki nawilżane od 1. dnia życia 52 szt.,drogeria,N
0000010340,Eveline Cosmetics Hair 2 Love Olejkowa maska do włosów średnioporowartych 300 ml,drogeria,N
0000011165,Pani Walewska Classic Kremowe mydło w kostce 100 g,drogeria,N
0000006477,Niuqi Young Fantasy Mask Miś Koala Maska na tkaninie ujędrniająca 1szt.,drogeria,N
