item_id,item_name,item_type,nutrition_flag
0000015876,Nivea Pearl & Beauty Antyperspirant damski w spray'u 200 ml,drogeria,N
0000009189,Colgate Max Fresh Cooling Crystal odświeżająca oddech pasta do zębów 75 ml,drogeria,N
0000009186,Luksja Creamy & Soft Kremowe mydło w kostce Len i Mleczko ryżowe 90 g,drogeria,N
0000018248,STR8 Red Code Dezodorant w sprayu 150 ml,drogeria,N
0000011418,L'Oréal Paris Elseve Dream Long Odżywka rozplątująca 200 ml,drogeria,N
0000003452,Johnson's Top-To-Toe płyn do mycia ciała i włosów 500 ml,drogeria,N
0000009260,Luksja Creamy & Soft Kremowy płyn do kąpieli Mleczko bawełniane i Prowitamina B5 900 ml,drogeria,N
0000003975,Gliss Color Perfector Szampon 400 ml,drogeria,N
0000016532,Luksja Creamy & Soft Kremowe mydło w płynie Róża i Proteiny mleka opakowanie uzupełniające 900 ml,drogeria,N
0000015868,Nivea Fresh Ocean 0% Soli Aluminium Dezodorant Roll ON 50 ml,drogeria,N
0000001950,Discreet Waterlily Multiform wkładki higieniczne 60 szt.,drogeria,N
0000007781,Dada Exstra Soft Chusteczki nawilżane sensitive 80 szt,drogeria,N
0000018310,Adidas Power Booster Dezodorant w kulce dla mężczyzn 50 ml,drogeria,N
0000016866,Nivea MEN Black&White Invisible Fresh Antyperspirant w kulce 50 ml,drogeria,N
0000017463,Carefree Cotton Feel Flexiform Wkładki higieniczne świeży zapach 56 sztuk,drogeria,N
0000009184,Luksja Creamy & Soft Kremowe mydło w kostce Mleczko bawełniane i Prowitamina B5 90 g,drogeria,N
0000003958,Schauma Color Shine Szampon do włosów farbowanych i rozjaśnianych 400 ml,drogeria,N
0000009180,Colgate Total Aktywna Świeżość Pasta do zębów 75 ml,drogeria,N
0000016249,NIUQI Krem CC multifunkcyjny 4in1 01 Natural 30 ml,drogeria,N
0000016110,Dove Hydrate Żel pod prysznic 450 ml,drogeria,N
0000017118,Sensodyne ProSzkliwo Extra Fresh Pasta do zębów z fluorkiem 75 ml,drogeria,N
0000002121,Colgate Max White Szczoteczka do zębów średnia 2 szt.,drogeria,N
0000001410,Oceania Ozonowa świeżość żel pod prysznic 500 ml,drogeria,N
0000014705,"Pampers Premium Care Pieluszki, rozmiar 2 4kg-8kg 46 sztuk",drogeria,N
0000012129,Durex Excite Mix Prezerwatywy 8 sztuk,drogeria,N
0000002441,Dada Chusteczki nawilżane dla dzieci i niemowląt Aloe Care 64 sztuki,drogeria,N
0000007572,Old Spice Whitewater Męski żel pod prysznic i szampon 400 ml,drogeria,N
0000007460,Be Beauty Care Żel aloesowy 200 ml,drogeria,N
0000004839,Dove Men+ Care Extra Fresh Żel 3w1 400ml,drogeria,N
0000006832,Elly fresh Wkładki chłonne dla wrażliwego pęcherza Normal 12 szt,drogeria,N
0000009639,Adidas Fresh Endurance antyperspirant w kulce dla kobiet 50 ml,drogeria,N
0000005887,Le Petit Marseillais żel pod prysznic Truskawka Bio 400 ml,drogeria,N
