item_id,item_name,item_type,nutrition_flag
0000014349,Wilkinson Sword Barber's Style Double Edge Żyletki do maszynki do golenia 5 sztuk,drogeria,N
0000006460,Niuqi Drapieżny Lampart Maska na tkaninie kondycjonowanie 1 szt.,drogeria,N
0000014392,Velvet White Cotton Papier toaletowy 12 szt.,drogeria,N
0000001955,Discreet Normal Wkładki higieniczne 60 szt.,drogeria,N
0000001471,dentix Extra Clean White Wybielanie + Complex 7 Pasta do zębów 125 ml,drogeria,N
0000001627,Garnier Body Odżywcze mleczko do ciała nawilżenie 7 dni 400 ml,drogeria,N
0000013580,HiPP Babysanft Sensitive Żel do mycia do ciała i włosów 400 ml,drogeria,N
0000001409,Oceania Kojący Relaks żel pod prysznic 500ml,drogeria,N
0000002365,Bella Perfecta Ultra Green Podpaski 20 szt.,drogeria,N
0000013100,"Gillette Blue3 Plus Comfort, maszynki jednorazowe dla mężczyzn, 8 sztuk",drogeria,N
0000012628,Femina Tampony Essential protection Mini 32 szt.,drogeria,N
0000008049,"Pampers Pants Pieluchomajtki, rozmiar 4, 30 sztuk, 9kg-15kg",drogeria,N
0000007623,Niuqi Rozświetlający puder do mycia twarzy 30g,drogeria,N
0000009127,o.b. Extra Protect Normal 16 szt.,drogeria,N
0000002788,Garnier Fructis Antidandruff 2in1 szampon przeciwłupieżowy 400 ml,drogeria,N
0000005404,Linda Mydło Melon i Karambola 90 g,drogeria,N
0000003012,Durex Classic Wyrób medyczny prezerwatywy 3 sztuki,drogeria,N
0000009556,Niuqi Power Lakier do włosów 300 ml,drogeria,N
0000007038,Garnier Skin Naturals Płyn micelarny 3w1 400 ml,drogeria,N
0000017047,o.b.® ProComfort Tampony Normal 64 szt.,drogeria,N
0000009666,Adidas Dynamic Pulse dezodorant w naturalnym sprayu dla mężczyzn 75 ml,drogeria,N
0000017259,Old Spice Bearglove Dezodorant w sztyfcie dla mężczyzn 50 ml,drogeria,N
0000002123,Colgate Max White Charcoal Szczoteczka do zębów miękka 2 szt.,drogeria,N
0000014891,Bielenda Skin Academy Solution Serum rozświetlająco-rozjaśniające 30 ml,drogeria,N
0000015863,Nivea Black&White Invisible Clear Antyperspirant Roll ON 50 ml,drogeria,N
0000003029,Head&Shoulders Apple Fresh Szampon przeciwłupieżowy 400 ml,drogeria,N
0000015858,Nivea MEN Fresh Active Dezodorant w spray'u 200 ml,drogeria,N
0000008821,"Always Dailies Extra Protect Long Plus Wkładki higieniczne, 44 sztuk",drogeria,N
0000014752,STR8 żel pod prysznic 400ml Original,drogeria,N
0000009312,BiC Flex 3 Classic Blister Maszynka do golenia 3+1 szt.,drogeria,N
0000014893, Bielenda Skin Academy Solution Serum rewitalizująco-przeciwzmarszczkowe 30 ml,drogeria,N
0000005394,Linda Kremowe mydło Francuska Róża i Bawełna 90 g,drogeria,N
