item_id,item_name,item_type,nutrition_flag
0000005258,Care&go Intense Anti- Dandruff Citrus Energy Szampon przeciwłupieżowy 400 ml,drogeria,N
0000015564,Durex żel intymny i do masażu 2w1 Aloe Vera 200 ml,drogeria,N
0000012934,Raid Essentials - pułapka na mole spożywcze,drogeria,N
0000011708,Eveline cosmetics Duo Power Nawadniające serum i krem wygładzający 2w1 18 ml,drogeria,N
0000014642,Marion Color Esperto Odżywka do włosów farbowany BRĄZ 200 ml,drogeria,N
0000015093,Eveline Cosmetics Skoncentrowana formuła Błyskawicznie liftingująca maseczka do twarzy 8 ml,drogeria,N
0000009641,Adidas CONTROL antyperspirant w kulce dla kobiet 50 ml,drogeria,N
0000012153,"Nivea Original Care Pielęgnująca ochronna pomadka do ust 5,5 ml",drogeria,N
0000017885,Timotei Szampon do włosów Moc i Blask 400 ml,drogeria,N
0000008507,Femina Wkładki higieniczne Pure Normal 40 sztuk,drogeria,N
0000007056,Bambino Rodzina Żel pod prysznic o zapachu mirabelki 1000 ml,drogeria,N
0000012635,Durex Feel Thin Wyrób medyczny prezerwatywy 3 sztuki,drogeria,N
0000015047,Rexona Men Motion Sense Invisible Ice Fresh Antyperspirant w aerozolu 200 ml,drogeria,N
0000002916,SKINO Maszynka do golenia 2 ostrza 10 szt.,drogeria,N
0000017091,Garnier Botanic Therapy Odżywka przeciw wypadaniu włosów olejek rycynowy & migdał 200 ml,drogeria,N
0000012128,Eveline Cosmetics Vit C Energy Pianka do mycia twarzy 200 ml,drogeria,N
0000006691,Gliss Ultimate Repair Ekspresowa odżywka 200 ml,drogeria,N
0000009351,Care&go Żel do włosów 6 - ekstremalne utrwalenie bez sklejania włosów 150 ml,drogeria,N
0000017968,Nivea MEN Fresh Kick Żel do golenia 200 ml,drogeria,N
0000014801,Bielenda Coconut Milk Tonizująca woda kokosowa nawilżająca 200 ml,drogeria,N
0000016842,Niuqi Lakier hybrydowy kolor beż 13 UV/LED 5 ml,drogeria,N
0000014856,"Pampers Premium Care Pieluszki, rozmiar 4, 34 sztuk, 9kg-14kg",drogeria,N
0000005393,Linda Kremowe mydło Róża i Peonia 90 g,drogeria,N
0000016109,Dove Silky Velvet Żel pod prysznic 450 ml,drogeria,N
0000010476,Be Beauty Hyaluronic Acid Płyn micelarny 400 ml,drogeria,N
0000006461,Niuqi Słodka Pandziula Maska na tkaninie seboregulacja 1szt.,drogeria,N
0000007528,L'Oréal Paris Elseve Full Resist Odżywka stop łamliwości 200 ml,drogeria,N
0000009387,Garnier Mineral Action Control Antyperspirant 200 ml,drogeria,N
0000001860,Lucca Cipriano Woda toaletowa dla mężczyzn 100 ml,drogeria,N
0000016765,Eveline Cosmetics Skoncentrowana formuła intensywnie regenerująca maseczka do twarzy 8 ml,drogeria,N
0000014455,"Nivea Family Care lekki krem nawilżający do ciała, twarzy i dłoni 450 ml",drogeria,N
0000009317,be beauty care Skarpetki z maską do stóp aloe vera/shea butter skóra sucha i normalna 1 para,drogeria,N
