item_id,item_name,item_type,nutrition_flag
0000011531,Naturella Ultra Normal Camomile podpaski 20 sztuk,drogeria,N
0000018004,Eveline 24KGold	Luksusowy krem ultra naprawczy głęboko regenerujący 50 ml,drogeria,N
0000002693,Taft Volume Pianka do włosów 200 ml,drogeria,N
0000011208,Garnier Body Intensywna Pielęgnacja Regenerujące mleczko do ciała 400 ml,drogeria,N
0000003968,Schauma Men For Men Szampon do włosów dla mężczyzn do codziennego stosowania 400 ml,drogeria,N
0000018001,Eveline 24K Gold Multi-liftingujący krem  70+ przywracający gęstość skóry 50 ml,drogeria,N
0000018416,Blend-a-med Complete Protect 7 Crystal White Pasta do zębów 75 ml,drogeria,N
0000014889,Bielenda Skin Academy Solution Serum nawilżająco-kojące 30 ml,drogeria,N
0000003862,Bioelixire Serum do włosów z olejkiem arganowym 20 ml,drogeria,N
0000011151,Sensodyne Kompletna Ochrona + pasta do zębów wybielająca z fluorem 75 ml,drogeria,N
0000003380,Eveline Cosmetics 24KGold Luksusowy krem 50+ multi-odżywczy silnie liftingujący 50 ml,drogeria,N
0000005128,Eveline cosmetics Luksusowy przeciwzmarszczkowy płyn micelarny 8w1,drogeria,N
0000017732,Eveline Cosmetics Gloss Lip Oil Olejek do ust 02 5 ml,drogeria,N
0000013521,Meridol Pasta do zębów Ochrona dziąseł & Świeży oddech 75ml,drogeria,N
0000011848,Femina Comfort Tampony z powłoczką Satin Sense Super 24 szt.,drogeria,N
0000016250,NIUQI Krem BB wyrównujący koloryt 6in1 02 Beige 30 ml,drogeria,N
0000005255,Care&go Intense Anti- Dandruff  Active Men Total Complette Szampon przeciwłupieżowy 380 ml,drogeria,N
0000016266,SKINO Dezodorant Platinum Energy 80 ml,drogeria,N
0000018925,Syoss Blond 10-5 Los Angeles szt.,drogeria,N
0000011421,Blend-a-med 3D White Luxe Glamorous White Pasta do zębów 75 ml,drogeria,N
0000011697,Lash Therapy Professional Total Action odżywka do rzęs 8w1,drogeria,N
0000004772,"Oceania Essential Pumeks kosmetyczny do dłoni i stóp, 1 szt.",drogeria,N
0000002913,Nivea MEN Łagodząca pianka do golenia Sensitive 200 ml,drogeria,N
0000015717,Lucca Cipriano Woda toaletowa Extreme Sport dla mężczyzn 100 ml,drogeria,N
0000015563,Durex żel intymny i do masażu 2w1 Ylang Ylang 200 ml,drogeria,N
0000018283,Eveline Skoncentrowana Formuła Serum regenerujące 18 ml,drogeria,N
0000009105,L`Oreal Paris Elseve Dream Long Szampon Odbudowujący dla włosów długich i zniszczonych 400 ml,drogeria,N
0000012457,"Carefree Plus Large Aloe, wkładki higieniczne 48 szt.",drogeria,N
0000011847,Femina Comfort Tampony z powłoczką Satin Sense Normal 24 szt.,drogeria,N
0000012154,"Nivea Hydro Care Pielęgnująca pomadka do ust SPF 15 5,5 ml",drogeria,N
0000003704,Syoss farba Czerń 1-1 1 szt.,drogeria,N
0000014036,Always Discreet Normal Wkładki na nietrzymanie moczu 44 szt.,drogeria,N
