item_id,item_name,item_type,nutrition_flag
0000013995,Nivea Fresh Natural Dezodorant Spray 150ml,drogeria,N
0000014433,Axe Black Żel pod prysznic 3w1 400 ml,drogeria,N
0000014485,Bielenda Botanical Clays Płyn micelarny z glinką zieloną 500 ml,drogeria,N
0000015791,Himalaya Gum Expert Ziołowa pasta do zębów w żelu odświeżająca oddech Mint Fresh 75 ml,drogeria,N
0000014190,Joanna Ultra Color Odżywka włosy blond rozjaśniane i siwe 200 g,drogeria,N
0000015641,Bielenda Super Trio 70+ Głęboko odbudowujący  krem przeciwzmarszczkowy dzień noc 50 ml,drogeria,N
0000014192,Joanna Ultra Color Szampon różowe odcienie blond 200 ml,drogeria,N
0000004204,Palmolive Men Sensitive Żel pod prysznic dla mężczyzn dla skóry wrażliwej 2w1 500 ml,drogeria,N
0000014345,Adidas Fizzy Energy Dezodorant w naturalnym spray'u damski 75 ml,drogeria,N
0000015586,Nivea Ekstra delikatny płyn do demakijażu oczu 125 ml,drogeria,N
0000015135,Garnier Mineral Action Control Antyperspirant 50 ml,drogeria,N
0000013547,Le Petit Marseillais Delikatny żel pod prysznic z kwiatem migdału bio 400 ml,drogeria,N
0000012171,Adidas UEFA Star Edition antyperspirant w kulce dla mężczyzn 50 ml,drogeria,N
0000015708,Nivea Vital Soja Ujędrniający krem na dzień 50 ml,drogeria,N
0000001516,Garnier Fructis Oil Repair 3 Butter Szampon wzmacniający do włosów bardzo suchych i zniszczonych 400 ml,drogeria,N
0000014605,Wellaton Intense Farba do włosów 6/73 Mleczna Czekoada,drogeria,N
0000012539,Nivea MEN Silver Protect Balsam po goleniu 100 ml,drogeria,N
0000011709,"Eveline Cosmetics Wonder Match Velour Cheek&Lip Róż i pomadka w płynie, nr 02 4,5 ml",drogeria,N
0000018934,Syoss farba Miodowy Blond 8-7 szt.,drogeria,N
0000014422,Velvet Camomile & Aloe Vera Nawilżany papier toaletowy 48 sztuk,drogeria,N
0000014436,Velvet Intima Nawilżany papier toaletowy 48 sztuk,drogeria,N
0000013895,Bambino Dzieciaki Żel do mycia ciała i włosów 2w1 Surykatki 1000 ml,drogeria,N
0000017737,Eveline Cosmetics Liquid Camouflage Wodoodporny korektor 04 5 ml,drogeria,N
0000014791,Bielenda Beauty CEO Krem + tonik nawilżający 75 ml,drogeria,N
0000014305,L'biotica Beauty Land Japan szampon do włosów 200 ml,drogeria,N
0000017250,Taft Power Activity Żel do włosów 150 ml,drogeria,N
0000018933,Syoss farba Ultra Platynowy  Blond 10-55 szt.,drogeria,N
0000014524,Luksja Silk Care Kremowy żel pod prysznic odżywcze masło shea i olej jojoba 500 ml,drogeria,N
0000015775,Bielenda Diamentowe Lipidy Diamentowo-lipidowy krem pod oczy przeciwzmarszczkowy 15 ml,drogeria,N
0000005366,Garnier Skin Naturals Płyn micelarny z olejkiem 400 ml,drogeria,N
0000015721,Peptydowy lifting Aktywnie odmładzający krem modelujący owal twarzy 60+,drogeria,N
0000011926,Nivea Przeciwzmarszczkowy + Modelujący Krem na noc 65+ 50 ml,drogeria,N
