item_id,item_name,item_type,nutrition_flag
0000009273,Kolastyna Emulsja do opalania dla rodziny SPF 30 250 ml,drogeria,N
0000005249,Gliss Daily Oil Elixir 75 ml,drogeria,N
0000014734,Foxy Mega Papier toaletowy 4 rolki,drogeria,N
0000012768,Raid Zawieszki przeciw molom w żelu o zapachu cedrowym 2 x 3 g,drogeria,N
0000013971,Syoss Keratin Heat Spray do włosów termoochronny 200 ml,drogeria,N
0000006926,Nivea SUN After Sun Bronze Balsam po opalaniu przedłużający opaleniznę 200 ml,drogeria,N
0000015869,Nivea MEN Silver Protect Antyperspirant Roll ON 50 ml,drogeria,N
0000013849,Durex Pleasure Ring Pierścień erekcyjny 1 szt.,drogeria,N
0000015640,Bielenda Super Trio Aktywnie rewitalizujące serum przeciwzmarszczkowe noc 30 ml,drogeria,N
0000007565,Dove Original Antyperspirant w sztyfcie 40 ml,drogeria,N
0000009278,Kolastyna Olejek do opalania SPF10 150ml,drogeria,N
0000008630,dentix Activated Charcoal Wybielanie z węglem Pasta do zębów 75 ml,drogeria,N
0000015581,"Bruno Banani Pure Woman – dezodorant w sprayu dla kobiet, 75 ml",drogeria,N
0000007033,Garnier Fructis Aloe Vera Hair Food Maska do włosów normalnych i suchych 400 ml,drogeria,N
0000018170,Nivea Przeciwzmarszczkowy + ujędrniający krem na noc 45+ 50ml,drogeria,N
0000005960,STR8 Zapachowy dezodorant z atomizerem Original 75 ml ,drogeria,N
0000009276,Kolastyna Emulsja do opalania SPF 30 150 ml,drogeria,N
0000018966,Gliss Supreme Length Ekspresowa odżywka 200 ml,drogeria,N
0000013598,Carex Pielęgnujące antybakteryjne mydło w płynie 1000 ml,drogeria,N
0000013256,Wilkinson Sword Quattro Essential 4 Sensitive Maszynka do golenia dla mężczyzn + 4 ostrza,drogeria,N
0000014892,Bielenda Skin Academy Solution Serum ochronne SPF 30 25 ml,drogeria,N
0000015710,Nivea Vital Soja Ujędrniające serum 40 ml,drogeria,N
0000015587,Nivea Dwufazowy płyn do demakijażu oczu 125 ml,drogeria,N
0000014364,Joanna Keratyna Odżywka odbudowująca 150 ml,drogeria,N
0000008632,dentix Activated Charcoal Wybielanie z węglem Ekstrakt z cytryny Płyn do płukania jamy ustnej 500 ml,drogeria,N
0000011176,Soraya Kombucha Zestaw 3 maseczek 3 x 8 ml,drogeria,N
0000007573,Old Spice Captain Męski żel pod prysznic i szampon ml Długotrwała świeżość 400 ml,drogeria,N
0000010344,Hair 2 Love Ochronna odżywka z emolientami 250 ml,drogeria,N
0000017225,"Eveline Cosmetics XL Lip Maximizer Błyszczyk powiększający usta, nr 05 Carribean 4,5 ml",drogeria,N
0000005250,Gliss Thermo-Protect Blow-Dry Oil Termoochronny olejek do włosów przesuszonych 150 ml,drogeria,N
0000014193,Joanna Sensual Vegan Plastry do depilacji twarzy 12 sztuk + Tubka z oliwką łagodzącą 10 ml,drogeria,N
0000014790,Bielenda Beauty CEO Krem + tonik kojący 75 ml,drogeria,N
