item_id,item_name,item_type,nutrition_flag
0000014004,Nivea Hydra Skin Effect Nawadniająca Maska-serum w płachcie 1 szt,drogeria,N
0000015698,Mexx Black dezodorant w naturalnym sprayu dla mężczyzn 75 ml,drogeria,N
0000014511,Luksja Hipoalergiczny żel pod prysznic olej z konopi i nagietek 500 ml,drogeria,N
0000007564,Dove Invisible dry antyperspirant w sztyfcie 40 ml,drogeria,N
0000011746,Eveline Cosmetics Selfie Time 2w1 Kryjąco - nawilżający podkład & korektor nr 02 Ivory 30 ml,drogeria,N
0000013911,Herbal Care Krem do twarzy ARNIKA z hesperydyną 50 ml,drogeria,N
0000013201,Carex Aloe Vera Antybakteryjny żel do rąk 50 ml,drogeria,N
0000013819,Scholl Krem do stóp intensywne odżywienie 75 ml,drogeria,N
0000016814,Taft Volume Spray do stylizacji podczas suszenia 150 ml,drogeria,N
0000013541,Wilkinson Sword Quattro For Women Sparkle Jednorazowe maszynki 3 szt.,drogeria,N
0000014411, Axe Africa Żel pod prysznic 700 ml ,drogeria,N
0000008388,Carefree Cotton Unscented Wkładki higieniczne 56 szt.,drogeria,N
0000003025,Head&Shoulders Citrus Fresh Szampon przeciwłupieżowy 400 ml,drogeria,N
0000014171,Dove Ultra Care Intensive Repair Szampon 400 ml,drogeria,N
0000014172,Dove Volume Lift Szampon do włosów 400 ml,drogeria,N
0000014356,Wilkinson Sword Intuition 2-in-1 Sensitive Care Maszynka do golenia i wkład,drogeria,N
0000017229,"Eveline Cosmetics XL Lip Maximizer Błyszczyk powiększający usta, nr 01 Hawaii 4,5 ml",drogeria,N
0000005783,Fa Blueberry Yoghurt Kremowy żel pod prysznic 400 ml,drogeria,N
0000015836,AA Flowers&Oils 65+ Efekt Liftingu Krem przeciwzmarszczkowy na dzień i na noc 50 ml,drogeria,N
0000013611,Fa Men żel pod prysznic Cedarwood 400 ml,drogeria,N
0000014556,Nivea Creme Care Kremowy żel pod prysznic 750 ml,drogeria,N
0000015773,Bielenda Expert Czystej Skóry Izotoniczny fizjo-płyn micelarny detoks 400 ml,drogeria,N
0000014357,Wilkinson Sword Intuition 2-in-1 Sensitive Care Wkłady 3 szt.,drogeria,N
0000014303,L'biotica Beauty Land Jungle odżywka do włosów 200 ml,drogeria,N
0000014367,"Oral-B Advantage 3DWhite Szczoteczka manualna do zębów, średnia, rozmiar 40 1+1",drogeria,N
0000014781,Nike Man Ultra Green Dezodorant perfumowany 75 ml,drogeria,N
0000014825,HiPP Babysanft Sensitive Krem pielęgnacyjny 75 ml,drogeria,N
0000014346,Adidas Victory League dezodorant w naturalnym sprayu dla mężczyzn 75 ml,drogeria,N
0000013924,Londa Color Farba do trwałej koloryzacji beżowy blond 8/38,drogeria,N
0000017736,Eveline Cosmetics Liquid Camouflage Wodoodporny korektor 03 5 ml,drogeria,N
0000007559,Rexona Men Quantum Dry Antyperspirant w sztyfcie 50 ml,drogeria,N
0000014079,Nivea Rose Touch Pianka oczyszczająca do twarzy z organiczną wodą różaną 150 ml,drogeria,N
