item_id,item_name,item_type,nutrition_flag
0000013640,Nivea Smooth Hands & Nail Care Wygładzający krem do rąk i paznokci 100 ml,drogeria,N
0000014440,Dove Ultra Care Daily Moisture Nawilżający szampon i odżywka 2w1 400 ml,drogeria,N
0000015786,Bielenda Diamentowe Lipidy Lipidowa woda micelarna do mycia i demakijażu 425 ml,drogeria,N
0000013740,Carex The Original Antybakteryjne mydło w płynie 500 ml,drogeria,N
0000014782,Nike Man Ultra Blue Dezodorant perfumowany 75 ml,drogeria,N
0000014441,Dove Ultra Care Anti Frizz Szampon 400 ml,drogeria,N
0000014101,Herbal Care Maseczka hydrożelowa nawilżająca algi błekitne 2x5 ml,drogeria,N
0000014516,Luksja Silk Care Kremowy żel pod prysznic nawilżające jogurt i miód manuka 500 ml,drogeria,N
0000015643,Bielenda Super Trio 50+ Silnie ujędrniający krem przeciwzmarszczkowy dzień noc 50 ml,drogeria,N
0000009642,Adidas Power Booster antyperspirant w kulce dla kobiet 50 ml,drogeria,N
0000012044,Nike The Perfume Woman Dezodorant w aerozolu 200 ml,drogeria,N
0000009886,Nivea SUN Shine Control matujący krem do twarzy SPF 30 50 ml,drogeria,N
0000015580,Bruno Banani Magic Woman - dezodorant naturalny w sprayu dla kobiet 75 ml,drogeria,N
0000015595,Dezodorant w naturalnym spray'u Mexx Forever Classic Never Boring Woman 75 ml,drogeria,N
0000014362,Joanna Botoks Odżywka odbudowująco-wygładzająca 150 ml,drogeria,N
0000019741,STR8 zapachowy dezodorant z atomizerem 75ml Red Code,drogeria,N
0000009649,"Adidas Dynamic Pulse dezodorant w sprayu dla mężczyzn, 200 ml",drogeria,N
0000014572,Joanna Multi Cream Color Farba do włosów hebanowa czerń 42,drogeria,N
0000014721,Meridol Ochrona dziąseł Szczoteczka do zębów miękka 1 szt.,drogeria,N
0000014044,Maszynka do golenia Flex 4 Blister 3+1 szt,drogeria,N
0000014723,elmex Sensitive Szczoteczka do zębów bardzo miękka SOFT SOFT 1 szt.,drogeria,N
0000013054,Syoss Root Retoucher spray maskujący odrosty Średni Brąz 120 ml,drogeria,N
0000014567,Gillette Cooling Balsam po goleniu 100 ml,drogeria,N
0000018179,Nivea Przeciwzmarszczkowy + Rewitalizujący krem na dzień SPF 15 55+ 50 ml,drogeria,N
0000020156,Listerine Total Care Extra Płyn do płukania jamy ustnej łagodny smak 500 ml,drogeria,N
0000007526,L'Oréal Paris Elseve Magiczna moc olejków Kremowa odżywka 200 ml,drogeria,N
0000009667,Adidas UEFA Champions League Champions Edition dezodorant w naturalnym sprayu dla mężczyzn adidas 75ml,drogeria,N
0000014001,Nivea MEN Fresh Kick Antyperspriant DLA Mężczyzn 150 ml,drogeria,N
0000014792,Bielenda Beauty CEO Krem + tonik normalizujący 75 ml,drogeria,N
0000014592,Joanna Fluo Color do włosów turkus 35 g,drogeria,N
0000014484,Bielenda Botanical Clays Płyn micelarny z glinką różową 500 ml,drogeria,N
0000013516,"I'm Bio Delikatna pianka do mycia twarzy, 150 ml",drogeria,N
