item_id,item_name,item_type,nutrition_flag
0000013540,Wilkinson Sword My Intuition Quattro Smooth Sensitive Maszynka jednorazowa 3 sztuki,drogeria,N
0000005799,Dove Men+Care Classic Antyperspirant w aerozolu 200 ml,drogeria,N
0000014486,Wella Wellaton Krem intensywnie koloryzujący średni brąz 4/0,drogeria,N
0000017226,"Eveline Cosmetics XL Lip Maximizer Błyszczyk powiększający usta, nr 04 Majorca 4,5 ml",drogeria,N
0000014449,Dove Body Love Essential Care Regenerujący krem do rąk 75 ml,drogeria,N
0000014523,Luksja Silk Care Kremowy żel pod prysznic orzeźwiające kokos i gardenia 500 ml,drogeria,N
0000015829,AA Cera Wrażliwa płyn micelarny nawilżająco-kojący 400 ml,drogeria,N
0000015642,Bielenda Super Trio 60+ Ultra naprawczy krem przeciwzmarszczkowy dzień noc 50 ml,drogeria,N
0000016253,"Dax Sun, ochronny krem do twarzy Aging-Protect SPF 50+ 50 ml",drogeria,N
0000014347,Adidas UEFA Best of the Best zapachowy dezodorant do ciała dla mężczyzn 75 ml,drogeria,N
0000013504,Nivea Care Odświeżający Hydrożel Żel do twarzy 100 ml,drogeria,N
0000014448,Nivea Rose Touch Micelarne chusteczki do demakijażu z organiczną wodą różaną 25 szt,drogeria,N
0000011169,Soraya Kombucha Nawilżająca esencja tonizująca 200 ml,drogeria,N
0000013916,Aquafresh Naturals Mint Clean Pasta do zębów 75 ml,drogeria,N
0000014120,C-Thru Harmony Bliss Zapachowy dezodorant z atomizerem 75 ml,drogeria,N
0000014301,L'biotica Beauty Land Nordic odżywka do włosów 200 ml,drogeria,N
0000013387,Viscoplast Kraina Lodu Dekorowane plastry dla dzieci 72 mm x 25 mm 10 sztuk,drogeria,N
0000014653,Brutal Classic Płyn po goleniu 100 ml,drogeria,N
0000013890,Herbal Care SPA Nawilżająca kąpiel kwiatowa Mazurska Łąka z olejkiem geraniowym 400 ml,drogeria,N
0000014184,Joanna Ultra Color Koloryzująca odżywka chłodne odcienie blond 100 g,drogeria,N
0000014616,Wella Deluxe Dream Waves & Curls Pianka do włosów 200 ml,drogeria,N
0000011707,Eveline Cosmetics Retinol & Niacynamid Ultrabogaty krem +70 głęboko regenerujący na noc 50ml,drogeria,N
0000011703,Eveline Cosmetics Retinol&Niacynamid Ultrabogaty krem silnie rewitalizujący na noc 50+ 50 ml,drogeria,N
0000014119,C-Thru Joyful Revel Zapachowy dezodorant z atomizerem 75 ml,drogeria,N
0000013532,Nike Urbanite Woody Lane Man Dezodorant perfumowany dla mężczyzn 75 ml,drogeria,N
0000014419,Scholl Krem regenerujący na popękane pięty 120 ml,drogeria,N
0000014617,Wella Deluxe Pianka wonder volume & protection 200 ml,drogeria,N
0000010853,Jordan Ultralite Sensitive Soft szczoteczka do zębów 1 szt.,drogeria,N
0000012042,Nike Woman Sweet Blossom Dezodorant w aerozolu 200 ml,drogeria,N
0000014489,Wellaton krem koloryzujący kakao 5/77,drogeria,N
0000014603,Wella Wellaton Krem intensywnie koloryzujący burgund 4/6,drogeria,N
0000014741,STR8 Rise Dezodorant w aerozolu 150 ml,drogeria,N
