item_id,item_name,item_type,nutrition_flag
0000013488,Parodontax Herbal Fresh Wyrób medyczny pasta do zębów z fluorkiem 75 ml,drogeria,N
0000009126,o.b. Extra Protect Super 16 szt.,drogeria,N
0000014084,Garnier Color Sensation Trwały krem koloryzujący 8.11 perłowy blond 1 szt.,drogeria,N
0000011022,Nivea 5w1 Krem BB na Dzień - Jasny 50 ml,drogeria,N
0000007035,Garnier Fructis Hair Food Papaya Maska do włosów zniszczonych 400 ml,drogeria,N
0000013513,Eveline Cosmetics BIO Łagodząco-nawilżający krem-żel do twarzy 100 ml,drogeria,N
0000011711,"Eveline Cosmetics Wonder Match Velour Cheek&Lip Róż i pomadka w płynie, nr 04 4,5 ml",drogeria,N
0000014780, Nike Urbanite Woody Lane Man Naturalna woda toaletowa w sprayu 75 ml,drogeria,N
0000015092,Eveline Cosmetics Skoncentrowana formuła Głęboko nawilżająca maseczka do twarzy 8 ml,drogeria,N
0000016766,Eveline Cosmetics Skoncentrowana formuła wyrównująca koloryt maseczka do twarzy 8 ml,drogeria,N
0000003982,Palette Permanent Naturals Color Creme Farba do włosów trwale koloryzująca 300/  jasny blond 8-0 szt.,drogeria,N
0000014410, Axe Black Żel pod prysznic 700 ml ,drogeria,N
0000016265,SKINO Dezodorant Electric Pulse 80 ml,drogeria,N
0000013968,Listerine Smart Rinse Mild Berry Płyn do płukania jamy ustnej 250 ml,drogeria,N
0000013975,Eveline Cosmetics Gold&Retinol Silnie napinające serum przeciwzmarszczkowe 18 ml,drogeria,N
0000003989,Palette Permanent Naturals Color Creme Farba do włosów trwale koloryzująca 900/ 1-0 czerń szt.,drogeria,N
0000013124,Syoss Men Power Hold Żel do włosów 250 ml,drogeria,N
0000013597,Carex Strawberry Laces Antybakteryjne mydło w płynie opakowanie uzupełniające 1000 ml,drogeria,N
0000008515,Colgate Max White Stain Protect + Charcoal Wybielająca pasta do zębów z aktywnym węglem 75 ml,drogeria,N
0000013087,Schauma Hi Lovely Oczyszczający suchy szampon do włosów normalnych 150 ml,drogeria,N
0000018239,Eveline cosmetics Body Care Expert Ultraregenerujące mleczko do ciała 350 ml,drogeria,N
0000016815,Taft Curl Balsam stylizujący do loków 150 ml,drogeria,N
0000009285,Nivea SUN Protect & Moisture Balsam do opalania SPF 50+ 200 ml,drogeria,N
0000012563,Always Ultra Podpaski Secure Night (rozmiar 4) ze skrzydełkami 12 sztuk,drogeria,N
0000014762,Niuqi professional Turban do włosów sztuka,drogeria,N
0000013535,Eveline Cosmetics My Beauty Elixir Peach Matt Matujący krem detoksykujący 50 ml,drogeria,N
0000015688,Eveline Cosmetics Lift Essence Diamond Diamentowy silnie napinający krem+serum 60+ 50 ml,drogeria,N
0000010342,Hair 2 Love Odbudowująca odżywka z proteinami 250 ml,drogeria,N
0000017090,Garnier Botanic Therapy Odżywka balansująca węgiel aktywny i olej z czarnuszki 200 ml,drogeria,N
0000003093,Nivea MEN Protect & Care Ochronny żel do golenia 200 ml,drogeria,N
0000005129,Eveline Cosmetics Kojący płyn micelarny 500 ml,drogeria,N
0000009801,NIVEA Black & White Clear Antyperspirant stick 50 ml,drogeria,N
