item_id,item_name,item_type,nutrition_flag
0000014427,Rexona Shower Fresh Antyperspirant 50 ml,drogeria,N
0000014034,o.b. Organic normal tampony 16 szt.,drogeria,N
0000007596,Banana Care wygładzający balsam do rąk 50 ml,drogeria,N
0000014731,Eveline Cosmetics Snail Epil Kremowa pianka do golenia z filtrowanym śluzem ślimaka,drogeria,N
0000018392,Garnier Fructis Color Resist Szampon Goji 400 ml,drogeria,N
0000018879,Garnier Body Intensywne Ujędrnienie Odżywczy balsam ujędrniający 400 ml,drogeria,N
0000013926,Londa Color Farba do trwałej koloryzacji świetlany blond 11/1,drogeria,N
0000011925,Nivea Przeciwzmarszczkowy + Modelujący krem na dzień SPF 30 65+ 50 ml,drogeria,N
0000014429,Axe Black Dezodorant w sztyfcie 50 ml,drogeria,N
0000019570,Head&Shoulders Anti-hair fall Szampon przeciwłupieżowy z kofeiną 400 ml,drogeria,N
0000013928,Londa Color Farba do trwałej koloryzacji jasny blond 9/13,drogeria,N
0000014199,Joanna Ultra Color Szampon włosy rude i miedziane 200 ml,drogeria,N
0000013936,Nike Man Ultra Blue Dezodorant w kulce 50 ml,drogeria,N
0000004840,Dove Men+ Care Clean Comfort Żel 3w1 400ml,drogeria,N
0000009665,"Adidas Ice Dive zapachowy dezodorant do ciała dla mężczyzn, 75 ml",drogeria,N
0000014039,Naturella Light Calendula Tenderness Wkładki higieniczne 52 szt.,drogeria,N
0000014508,Dove Night Renew Balsam do ciała 400 ml,drogeria,N
0000018932,Syoss Farba do włosów jasny popielaty blond 8-5 szt.,drogeria,N
0000014094,Bielenda Water Balance Intensywnie nawilżająca maseczka w płacie,drogeria,N
0000014522,Luksja Silk Care Kremowy żel pod prysznic odświeżające aloes i hibiskus 500 ml,drogeria,N
0000013934,Nike Woman A Sparkling Day Dezodorant w kulce 50 ml,drogeria,N
0000014512,Luksja Men Sport Pobudzający żel pod prysznic 3w1 500 ml,drogeria,N
0000019538,Wellaflex UV Protection Lakier do włosów 250 ml,drogeria,N
0000013992,Nivea 24H Nawilżenia Odżywczy krem na dzień dla cery suchej i wrażliwej 50 ml,drogeria,N
0000014634,Nivea Hydra Skin Effect Moc Nawodnienia Żel na Dzień 50 ml,drogeria,N
0000014604,Wellaton Intense Farba do włosów 6/7 Głęboka Czekolada 110 ml,drogeria,N
0000014580,Joanna Multi Cream Color Farba do włosów platynowy blond 32,drogeria,N
0000014442,Dove Ultra Care Colour Care Szampon 400 ml,drogeria,N
0000014570,Gillette Series After Shave Arctic Ice Splash płyn po goleniu 100 ml,drogeria,N
0000013188,L'Oréal Paris Magic Shampoo Sweet Fusion Suchy szampon 200 ml,drogeria,N
0000013921,Londa Color Farba do trwałej koloryzacji czerwień owocu granatu 6/45,drogeria,N
0000003997,Syoss farba Mroźny Perłowy Blond 9-5 1 szt.,drogeria,N
