item_id,item_name,item_type,nutrition_flag
0000008048,"Pampers Pants Pieluchomajtki, rozmiar 5, 28 sztuk, 12kg-17kg",drogeria,N
0000008050,Pampers Active Baby 4 9kg-14kg 46 Pieluszek,drogeria,N
0000006260,Niuqi Suchy Szampon 200ml,drogeria,N
0000005509,Be Beauty Care Krem do rąk nawilżający 125 ml,drogeria,N
0000004850,Gliss Liquid Silk Odżywka 200 ml,drogeria,N
0000008298,Taft Shine Lakier do włosów 250 ml,drogeria,N
0000009107,L'Oréal Paris Elseve Color Vive Szampon Ochronny do włosów farbowanych 400 ml,drogeria,N
0000016111,Dove Gentle Pamper Żel pod prysznic 450 ml,drogeria,N
0000018312,Adidas 6 w 1 Antyperspirant w kulce dla mężczyzn 50 ml,drogeria,N
0000008387,Carefree Plus Long Wkładki higieniczne świeży zapach 40 sztuk,drogeria,N
0000012629,Femina Tampony Essential protection Normal 32 szt.,drogeria,N
0000005556,Be Beauty Maszynki do golenia 4 szt.,drogeria,N
0000012133,Gillette Sensor3 Maszynka do golenia Rączka maszynki + 3 ostrza,drogeria,N
0000015134,Garnier Mineral 6-in1 Protection Floral Fresh Antyperspirant 50 ml,drogeria,N
0000012057,Nike Woman 5th Element Dezodorant perfumowany 75 ml,drogeria,N
0000011922,Nivea przeciwzmarszczkowy + ujędrniający krem na dzień SPF15 45+ 50 ml,drogeria,N
0000015132,Garnier mineral Action control 72h Antyperspirant 50 ml,drogeria,N
0000011461,Naturella Classic Maxi Camomile Podpaski ze skrzydełkami x16,drogeria,N
0000003271,Femina Emulsja do higieny intymnej Sensitive 400 ml,drogeria,N
0000017314,Le Petit Marseillas Żel pod prysznic 3w1 dla mężczyzn - Imbir i Cyprys  400 ml ,drogeria,N
0000016098,Nivea MEN Silver Protect ŻEL POD Prysznic DLA Mężczyzn 500 ml,drogeria,N
0000003812,Be Beauty Care Velvet Orchid & Argan Żel pod prysznic Kremowy 700 ml,drogeria,N
0000009268,"Gillette Mach3 Ostrza wymienne do maszynki do golenia dla mężczyzn, 2 ostrza wymienne",drogeria,N
0000015133,Garnier mineral Invisible protection 48h Antyperspirant 50 ml,drogeria,N
0000017093,Garnier Botanic Therapy Szampon przeciw wypadaniu włosów olejek rycynowy & migdał 400 ml,drogeria,N
0000005973,Pinio Musująca kula do kąpieli z niespodzianką w środku 150 g,drogeria,N
0000017896,Timotei Szampon do włosów blond z ekstraktem z rumianku 400 ml,drogeria,N
0000003811,Be Beauty Care Creamy Sensation Żel pod prysznic Kremowy 700 ml,drogeria,N
0000008375,Head & Shoulders Deep Hydration with Coconut oil Szampon przeciwłupieżowy z olejkiem kokosowym 400 ml,drogeria,N
0000005513,Be Beauty Care Krem do rąk regenerujący 125 ml,drogeria,N
0000011462,Naturella Classic Normal Rozmiar 1 Podpaski ze skrzydełkami × 18,drogeria,N
0000001626,"Garnier Body Intensywne Ujędrnienie Odżywczy balsam ujędrniający, 400 ml",drogeria,N
