item_id,item_name,item_type,nutrition_flag
0000012440,Syoss Farba do włosów arktyczny blond 10-13 szt.,drogeria,N
0000006848,Kolastyna Krem ochronny dla dzieci i niemowląt od 6 miesiąca SPF 50 75 ml,drogeria,N
0000009277,Kolastyna Turbo przyspieszacz opalania do twarzy i ciała 150 ml,drogeria,N
0000014702,Eveline Cosmetics My Beauty Elixir Korygujące serum normalizujące 20 ml,drogeria,N
0000008393,o.b. Pro Comfort Super Plus 32 szt.,drogeria,N
0000008698,Taft Heat Protection Spray 250 ml,drogeria,N
0000007527,L'Oreal Paris Elseve Total Repair 5 Odżywka regenerująca 200 ml,drogeria,N
0000011750,Eveline Cosnetics Vit C energy Oczyszczająco- energetyzujący tonik 200 ml,drogeria,N
0000013490,"NEUTROGENA® Formuła Norweska® Głęboko nawilżający balsam z olejkiem, skóra sucha 400 ml",drogeria,N
0000013742,Slim Extreme 4D Intensywne serum powiększające i poprawiające strukturę biustu 200 ml,drogeria,N
0000007415,"Nivea Creme Krem do ciała, twarzy i rąk, 75ml",drogeria,N
0000013297,L'Oréal Paris Magic Retouch Spray do retuszu odrostów ciemny blond 75 ml ,drogeria,N
0000012562,Always Ultra Day & Night (Rozmiar 3) Podpaski Ze skrzydełkami 14 sztuk,drogeria,N
0000014629,Nivea Cocoa Butter Odżywcze masło do ciała 250 ml,drogeria,N
0000015682,Regina Delicate Papier toaletowy odświeżający aloes 16 rolek,drogeria,N
0000013049,Nivea MicellAIR 5w1 Płyn micelarny cera wrażliwa i nadwrażliwa 400 ml,drogeria,N
0000016180,Eveline Cosmetics Skoncentrowana Formuła Krem ultra wygładzający 50 ml,drogeria,N
0000016225,Be Beauty Ochronny olejek samoopalający 30 SPF 200 ml,drogeria,N
0000012831,Syoss lakier do włosów Keratin Style Perfection 300 ml,drogeria,N
0000008381,"Gillette Blue3 Jednorazowa maszynka do golenia dla mężczyzn, 3 sztuk",drogeria,N
0000014095,Bielenda Water Balance Oczyszczający żel do mycia twarzy 195 g ,drogeria,N
0000013183,"Gillette Series Łagodząca pianka do golenia z aloesem, 200 ml",drogeria,N
0000002124,Wellaflex Lakier Hydro Style 300 ml,drogeria,N
0000014291,AA Super Fruits&Herbs płyn do kąpieli figa&lawenda 750 ml,drogeria,N
0000010455,Pantene Pro-V Defined Curls Coconut Infused Olejek do włosów kręconych 100 ml,drogeria,N
0000013989,Oceania Myjka do ciała 2 sztuki,drogeria,N
0000001519,Garnier Fructis Grow Strong Szampon wzmacniający do włosów osłabionych i łamliwych 400 ml,drogeria,N
0000001518,Garnier Fructis Goodbye Damage Szampon odbudowujący do włosów bardzo zniszczonych 400 ml,drogeria,N
0000011748,Eveline Cosmetics Selfie Time 2w1 Kryjąco - nawilżający podkład & korektor nr 04 Natural 30 ml,drogeria,N
0000010343,Hair 2 Love Nawilżająca odżywka z humektantami 250 ml,drogeria,N
0000017980,NIVEA MEN Silver Protect Balsam po goleniu 100 ml,drogeria,N
0000009001,Syoss farba Orzechowy Brąz 5-8 1 szt.,drogeria,N
