item_id,item_name,item_type,nutrition_flag
0000004818,Elmex Kids Pasta do zębów dla dzieci 0-6 lat 50 ml,drogeria,N
0000016073,Nivea Odświeżający Żel do mycia twarzy do cery normalnej i mieszanej 150 ml,drogeria,N
0000011460,Naturella Classic Night Camomile Podpaski ze skrzydełkami x14,drogeria,N
0000009873,Bella Normal Podpaski 20 szt.,drogeria,N
0000002912,NIVEA Nawilżająca pianka do golenia ORIGINALS 200 ml,drogeria,N
0000016806,Old Spice Captain Dezodorant do ciała w aerozolu 150 ml,drogeria,N
0000002364,Bella Perfecta Ultra EXTRA SOFT night Podpaski 14szt.,drogeria,N
0000002367,Bella Perfecta Ultra Rose Podpaski 20 szt.,drogeria,N
0000004161,Elmex Sensitive pasta do zębów na nadwrażliwość 75 ml,drogeria,N
0000015860,Nivea MEN Silver Protect Antybakteryjny Antyperspirant w spray'u 200 ml,drogeria,N
0000003121,"Palmolive Naturals Coconut&Milk, kremowy żel pod prysznic 500 ml",drogeria,N
0000018954,FA Żel pod prysznic Coconut Milk 400 ml,drogeria,N
0000008377,Sensodyne Expert Soft Szczoteczka do zębów 1 szt.,drogeria,N
0000016112,Dove Petal Soft Żel pod prysznic 450 ml,drogeria,N
0000012475,Garnier Hand Repair Intensywnie regenerujący krem do rąk 75ml,drogeria,N
0000011532,Natuirella Ultra Maxi Camomile podpaski 16 sztuk,drogeria,N
0000017881,Timotei Szampon Głęboko Oczyszczający 400 ml,drogeria,N
0000007686,Corega Krem mocujący do protez zębowych super mocny delikatnie miętowy 70 g,drogeria,N
0000009149,Bioelixire szampon do włosów słabych i wypadających 300 ml,drogeria,N
0000012630,Femina Tampony Essential protection Super 32 szt.,drogeria,N
0000015875,Nivea Fresh Natural Dezodorant damski w spray'u 200 ml,drogeria,N
0000017094,Garnier Botanic Therapy Szampon oczyszczający zielona herbata pokrzywa werbena cytryna aloes 400 ml,drogeria,N
0000015877,Nivea Protect & Care Antyperspirant dla kobiet w spray'u 200 ml,drogeria,N
0000003978,Gliss Liquid Silk Szampon 400 ml,drogeria,N
0000008297,Taft Power Lakier do włosów 250 ml,drogeria,N
0000001886,Nivea Soft Krem intensywnie nawilżający 300 ml,drogeria,N
0000003861,Biosilk Silk Therapy Jedwab do włosów 15 ml,drogeria,N
0000003853,Bioelixire Serum do włosów z olejkiem z czarnuszki 20 ml,drogeria,N
0000001296,Bella Normal Maxi Economy Podpaski higieniczne 18 sztuk,drogeria,N
0000002247,Gillette Series Żel do golenia 240 ml,drogeria,N
0000003449,Johnson's Bedtime żel do mycia ciała na dobranoc 500 ml,drogeria,N
0000002090,Dentix Smart White Bielsze zęby Freezing Mint Płyn do płukania jamy ustnej 500 ml,drogeria,N
