item_id,item_name,item_type,nutrition_flag
0000015709,Nivea Vital Soja Regenerujący krem na noc 50 ml,drogeria,N
0000014196,Joanna Rzepa Szampon z odżywką wzmacniający 400 ml,drogeria,N
0000019368,Nivea MEN Antyperspirant Deep spray 150 ml,drogeria,N
0000013312,"Viscoplast™ Prestovis Plus - Bardzo Mocny, plaster do cięcia 1 m x 6 cm 1 szt",drogeria,N
0000014042,Naturella Light Green Tea Magic Wkładki higieniczne x52,drogeria,N
0000013138,Sensodyne Deep Clean Pasta do zębów z fluorkiem 75 ml,drogeria,N
0000011159,BiC 3 Sensitive Pouch Maszynka do golenia 5+1 szt.,drogeria,N
0000008401,Kolastyna Emulsja do opalania dla dzieci SPF 50 150 ml,drogeria,N
0000013748,Eveline Cosmetics Foot Care Med+ Regenerujący krem-maść do stóp,drogeria,N
0000014012,Bielenda Water Balance Nawilżająca woda micelarna 400 ml,drogeria,N
0000013970,Syoss Matt Fiber Włóknista pasta do włosów mocna kontrola 100 ml,drogeria,N
0000014807,Bielenda Crystal Glow Rose Quartz Kryształowe serum nawilżająco-rozświetlające 30 ml,drogeria,N
0000005286,Nivea MEN Strong Power Szampon do włosów męskich 400 ml,drogeria,N
0000014194,Joanna Rzepa Szampon wzmacniający 200 ml,drogeria,N
0000014297,AA My Beauty Power Niacynamid 2% rozświetlający koncentrat-żel pod oczy 15 ml,drogeria,N
0000013896,Bambino Dzieciaki Żel do mycia ciała i włosów 2w1 Flaming 1000 ml,drogeria,N
0000015720,Peptydowy lifting Głęboko odżywczy krem odbudowujący barierę lipidową 70+,drogeria,N
0000011747,Eveline Cosmetics Selfie Time 2w1 Kryjąco - nawilżający podkład & korektor nr 03 Vanilla 30 ml,drogeria,N
0000003469,Garnier Color Sensation Trwały krem koloryzujący 7.40 miedziany blond,drogeria,N
0000003115,Palmolive Naturals Olive & Milk Kremowy żel pod prysznic 500 ml,drogeria,N
0000011274,Colgate 360 Deep Clean Miękka Szczoteczka do zębów  2-pack,drogeria,N
0000014372,Oral-B Cross Action EB 50-2 N  Końcówki do szczoteczek 2 szt.,drogeria,N
0000013902,Always Platinum Podpaski ze skrzydełkami rozmiar 2 14 szt.,drogeria,N
0000017121,Aquafresh Big Teeth Pasta do zębów z fluorkiem 50 ml ,drogeria,N
0000005778,Fa Magic Oil Pink Jasmin żel pod prysznic 400ml,drogeria,N
0000014639,MARION Koloryzująca odżywka - LAZUR (blue lagoon) 2x 35 ml,drogeria,N
0000013514,Eveline Cosmetics BIO Odżywczo-regenerujący krem do twarzy 100 ml,drogeria,N
0000014360,Wilkinson Sword Xtreme3 Sensitive Comfort Maszynka z 3 elastycznymi ostrzami 8 sztuk,drogeria,N
0000013746,Carex The Original Pielęgnujące antybakteryjne mydło w płynie 250 ml,drogeria,N
0000006690,Gliss Supreme Length Ekspresowa odżywka 200 ml,drogeria,N
0000014450,Nivea Żel do mycia twarzy przeciw niedoskonałościom 150 ml,drogeria,N
0000014529,Lady Speed Stick Orchard blossom Antyperspirant w sztyfcie 45 g,drogeria,N
