item_id,item_name,item_link,item_image,item_type
0000004100,Światowid Serek zakopiański 200 g,https://zakupy.biedronka.pl/swiatowid-swiatowid-serek-zakopianski-200-g-0000004100.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwa728ee5a/images/hi-res/ACA5A62E82D88422DCCCA0FC47A24449.jpg?sw=270&sh=270&sm=fit,nabial
0000000128,Cafe d'Or Zabielacz Cremista do kawy i herbaty 200g,https://zakupy.biedronka.pl/cafe-dor-cafe-dor-zabielacz-cremista-do-kawy-i-herbaty-200g-0000000128.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwecd93b06/images/hi-res/9D5927BB9F3285101BD8B0F2E9567164.jpg?sw=270&sh=270&sm=fit,nabial
0000016942,Danacol Jogurt pitny o smaku klasycznym (4 x 100 g) 400 g,https://zakupy.biedronka.pl/danacol-danacol-jogurt-pitny-o-smaku-klasycznym-4-x-100-g-400-g-0000016942.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwc81e3ab6/images/hi-res/981CDDF1B0A66B4C75E707A822FD3787.jpg?sw=270&sh=270&sm=fit,nabial
0000001423,Mleczna Dolina Maślanka pieczone jabłko 1 l,https://zakupy.biedronka.pl/mleczna-dolina-mleczna-dolina-maslanka-pieczone-jablko-1-l-0000001423.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwec3b92e0/images/hi-res/F00E4ACA66B65E85382F5EAF0A2AA08A.jpg?sw=270&sh=270&sm=fit,nabial
0000001267,aktiplus Klasyczny L.casei + witamina B6 + witamina D (6x100 g) 600 g ,https://zakupy.biedronka.pl/aktiplus-aktiplus-klasyczny-l.casei-%2B-witamina-b6-%2B-witamina-d-6x100-g-600-g--0000001267.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw6d6e561a/images/hi-res/DCC4A248A3644C9F0339775B74D46B39.jpg?sw=270&sh=270&sm=fit,nabial
0000015351,Łaciata Śmietanka 36 % 500 ml,https://zakupy.biedronka.pl/laciata-laciata-smietanka-36-%25-500-ml-0000015351.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw13cd89f9/images/hi-res/460D932195A214799A993DB947381E2B.jpg?sw=270&sh=270&sm=fit,nabial
0000003404,Flora Original 400g,https://zakupy.biedronka.pl/flora-flora-original-400g-0000003404.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dweee11cd9/images/hi-res/D211CC9745638E432CB92DA633224CA3.jpg?sw=270&sh=270&sm=fit,nabial
0000015340,Spółdzielnia Mleczarska w Gostyniu. Mleko zagęszczone słodzone gostyńskie 8% tłuszczu 530 g,https://zakupy.biedronka.pl/spoldzielnia-mleczarska-w-gostyniu-spoldzielnia-mleczarska-w-gostyniu.-mleko-zageszczone-slodzone-gostynskie-8%25-tluszczu-530-g-0000015340.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw2fff8243/images/hi-res/60E494AC22DF20F003F9EEC211F66864.jpg?sw=270&sh=270&sm=fit,nabial
0000003239,Miami Jogurt waniliowy z niespodzianką 75g,https://zakupy.biedronka.pl/miami-miami-jogurt-waniliowy-z-niespodzianka-75g-0000003239.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwbf1093ff/images/hi-res/B443E4DA0120A5C52E1402FEBB3243AD.jpg?sw=270&sh=270&sm=fit,nabial
0000003475,Président Ser camembert lekki 170 g,https://zakupy.biedronka.pl/pr%C3%A9sident-pr%C3%A9sident-ser-camembert-lekki-170-g-0000003475.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw634eed06/images/hi-res/6C271DADBEFAA10F5B014B082927B714.jpg?sw=270&sh=270&sm=fit,nabial
0000012875,Smakowita Margaryna maślany smak 450 g,https://zakupy.biedronka.pl/smakowita-smakowita-margaryna-maslany-smak-450-g-0000012875.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw5e92fc59/images/hi-res/B7DB97D3089071966B76309C3488D2D7.jpg?sw=270&sh=270&sm=fit,nabial
0000012922,Lurpak Masło klasyczne 200 g,https://zakupy.biedronka.pl/lurpak-lurpak-maslo-klasyczne-200-g-0000012922.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw59b600dc/images/hi-res/DB7AF8C8B427C124CF94FE40F6F21267.jpg?sw=270&sh=270&sm=fit,nabial
0000003476,Président Ser camembert lekki z bazylią 170 g,https://zakupy.biedronka.pl/pr%C3%A9sident-pr%C3%A9sident-ser-camembert-lekki-z-bazylia-170-g-0000003476.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw7de6a5e1/images/hi-res/288031B3ACE46D454E4CD0DA6D0931CF.jpg?sw=270&sh=270&sm=fit,nabial
0000016943,Danacol Jogurt pitny o smaku truskawkowym (4 x 100 g) 400 g,https://zakupy.biedronka.pl/danacol-danacol-jogurt-pitny-o-smaku-truskawkowym-4-x-100-g-400-g-0000016943.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwc6d3fd7c/images/hi-res/3DA44CB24E5BFFC8582ADB0857DDA7CF.jpg?sw=270&sh=270&sm=fit,nabial
0000011214,Beskidzki Miks Ekstra Maślany smak 200 g,https://zakupy.biedronka.pl/beskidzki-beskidzki-miks-ekstra-maslany-smak-200-g-0000011214.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwfb08ba35/images/hi-res/FBCA1A8928DE7BD596B8C29D9F905D86.jpg?sw=270&sh=270&sm=fit,nabial
0000002115,"DANONKI Mega 3 x truskawka-wanilia, 3 x banan, (6 x 90g) 540g ",https://zakupy.biedronka.pl/danonki-danonki-mega-3-x-truskawka-wanilia-3-x-banan-6-x-90g-540g--0000002115.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwe048b481/images/hi-res/C4CB22356E6A8CB982DF8888485C5BE3.jpg?sw=270&sh=270&sm=fit,nabial
0000006000,Fruvita Jogurt pitny typu islandzkiego Skyr jagoda 250 g,https://zakupy.biedronka.pl/fruvita-fruvita-jogurt-pitny-typu-islandzkiego-skyr-jagoda-250-g-0000006000.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwac811101/images/hi-res/260EB0B441F36A9CA2F4715995E27E65.jpg?sw=270&sh=270&sm=fit,nabial
0000011453,Fruvita Jogurt pitny typu islandzkiego skyr naturalny 700 g,https://zakupy.biedronka.pl/fruvita-fruvita-jogurt-pitny-typu-islandzkiego-skyr-naturalny-700-g-0000011453.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwf4e00879/images/hi-res/55A8EABB89468CB6553C524B072D19D2.jpg?sw=270&sh=270&sm=fit,nabial
0000012902,Łaciaty Serek puszysty naturalny 150 g,https://zakupy.biedronka.pl/laciaty-laciaty-serek-puszysty-naturalny-150-g-0000012902.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwc9ddd19a/images/hi-res/0DA82EA5AA9B1D2AFBC7BA38B56E12CD.jpg?sw=270&sh=270&sm=fit,nabial
0000011664,Starbucks Skinny Latte 220 ml,https://zakupy.biedronka.pl/starbucks-starbucks-skinny-latte-220-ml-0000011664.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw1dda87a2/images/hi-res/87E5E620E422CA38C87E3791E5430201.jpg?sw=270&sh=270&sm=fit,nabial
0000007454,Piątnica Serek wiejski wysokobiałkowy 200g,https://zakupy.biedronka.pl/piatnica-piatnica-serek-wiejski-wysokobialkowy-200g-0000007454.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw2e72a20e/images/hi-res/838E614220DBBD302DE3D96BC882C6A4.jpg?sw=270&sh=270&sm=fit,nabial
0000010267,Kiri Przekąska 35g,https://zakupy.biedronka.pl/kiri-kiri-przekaska-35g-0000010267.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw44917723/images/hi-res/07152C136E185ABD3647CA4B1E32D068.jpg?sw=270&sh=270&sm=fit,nabial
0000012664,Wyśmienity Jogurt truskawkowy 135 g,https://zakupy.biedronka.pl/wysmienity-wysmienity-jogurt-truskawkowy-135-g-0000012664.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw12b26ce8/images/hi-res/7D15EAB835494939994CD4B13BBF9997.jpg?sw=270&sh=270&sm=fit,nabial
0000006952,Danmis Kozie mleko bez laktozy 500 ml,https://zakupy.biedronka.pl/danmis-danmis-kozie-mleko-bez-laktozy-500-ml-0000006952.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwc7100dc2/images/hi-res/kozie_mleko_bez_laktozy_0_5l_danmis_profile-575163-thumb1600x1600_jpeg.jpg?sw=270&sh=270&sm=fit,nabial
0000010275,Rama Roślinna kostka 250 g,https://zakupy.biedronka.pl/rama-rama-roslinna-kostka-250-g-0000010275.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw7628fe76/images/hi-res/C7F84D421EC64DDCDCB343D856C5EAEB.jpg?sw=270&sh=270&sm=fit,nabial
0000011013,Alpro Vanilla flavour Yogurt sojowy Wanilia 400 g,https://zakupy.biedronka.pl/alpro-alpro-vanilla-flavour-yogurt-sojowy-wanilia-400-g-0000011013.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw82fff459/images/hi-res/6B968E7ADDBE2CE126BFA34EF209764E.jpg?sw=270&sh=270&sm=fit,nabial
0000009963,Pro-Activ 400 g,https://zakupy.biedronka.pl/pro-activ-pro-activ-400-g-0000009963.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwa214eb9f/images/hi-res/A2DB5AC3F42A4D407D895BCAC6CFF6EC.jpg?sw=270&sh=270&sm=fit,nabial
0000006513,Alpro Yogurt Sojowy Brzoskwinia 150 g,https://zakupy.biedronka.pl/alpro-alpro-yogurt-sojowy-brzoskwinia-150-g-0000006513.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dweda317ed/images/hi-res/E3F5973C7B6A286874FA3501B63622BD.jpg?sw=270&sh=270&sm=fit,nabial
0000017858,Valio Profeel Pudding proteinowy tutti frutti bez laktozy 180 g,https://zakupy.biedronka.pl/valio-valio-profeel-pudding-proteinowy-tutti-frutti-bez-laktozy-180-g-0000017858.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw4676e56f/images/hi-res/E087D305C3FA9FB4DCF48E94D9C7FBD6.jpg?sw=270&sh=270&sm=fit,nabial
0000006570,Krasnystaw Zsiadłe mleko 420 g,https://zakupy.biedronka.pl/krasnystaw-krasnystaw-zsiadle-mleko-420-g-0000006570.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dwe46d73d4/images/hi-res/1E7B388EAF69358B31A032933C1E0F4F.jpg?sw=270&sh=270&sm=fit,nabial
0000008360,Delikate Ser typu cypryjskiego grillowy 200 g,https://zakupy.biedronka.pl/delikate-delikate-ser-typu-cypryjskiego-grillowy-200-g-0000008360.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw5204526f/images/hi-res/1331A5E2DD398E9CA87BA03715D342C3.jpg?sw=270&sh=270&sm=fit,nabial
0000015443,Go Active Skyr with strawberry filling 140 g,https://zakupy.biedronka.pl/go-active-go-active-skyr-with-strawberry-filling-140-g-0000015443.html,https://zakupy.biedronka.pl/dw/image/v2/BKFJ_PRD/on/demandware.static/-/Sites-PL_Master_Catalog/default/dw16ce320a/images/hi-res/3B40BB8887D02007EDBA510AD3B2C14B.jpg?sw=270&sh=270&sm=fit,nabial
